schedule,time_ms,family,label,left_condition_right_minus_left,right_condition_right_minus_left,contrastive_right_minus_left,fixed_turn_bias_left,fixed_turn_bias_right,recommended_turn_bias_left,recommended_turn_bias_right
hold,25.0,relay_voltage,LC19,-0.2626078923543318,0.9085879325866699,1.1711958249410017,-40.0,20.0,26.666666666666668,40.0
hold,25.0,relay_voltage,LC31a,-2.6284742542341633,1.688730788386728,4.317205042620891,-40.0,20.0,26.666666666666668,40.0
hold,25.0,relay_voltage,LC31b,-3.7637245178222685,3.6858184814453097,7.449542999267578,-40.0,20.0,26.666666666666668,40.0
hold,25.0,relay_voltage,LCe04,-0.6566529273986816,0.8498490651448591,1.5065019925435408,-40.0,20.0,26.666666666666668,40.0
hold,25.0,relay_voltage,LCe06,0.0980398813883454,-0.5109656016031892,-0.6090054829915346,-40.0,20.0,26.666666666666668,40.0
hold,25.0,relay_voltage,LT82a,-0.39516639709472656,-2.9828243255615234,-2.587657928466797,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNae002,0.0,40.0,40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNb01,0.0,40.0,40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNb09,0.0,-40.0,-40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNg97,0.0,0.0,0.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp06,-40.0,80.0,120.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp09,-40.0,40.0,80.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp103,40.0,-40.0,-80.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp18,40.0,-40.0,-80.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp35,0.0,0.0,0.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp43,0.0,0.0,0.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp69,0.0,0.0,0.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNp71,40.0,80.0,40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNpe016,0.0,40.0,40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNpe031,0.0,-20.0,-20.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNpe040,40.0,0.0,-40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,descending_rate,DNpe056,0.0,40.0,40.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,fixed_motor,turn_bias,-40.0,20.0,60.0,-40.0,20.0,26.666666666666668,40.0
hold,25.0,recommended_descending,turn_bias,26.666666666666668,40.0,13.333333333333332,-40.0,20.0,26.666666666666668,40.0
hold,50.0,relay_voltage,LC19,1.4060772260030134,0.31794945398966235,-1.088127772013351,-60.0,80.0,-40.0,0.0
hold,50.0,relay_voltage,LC31a,-8.945388282825746,3.6882045471590317,12.633592829984778,-60.0,80.0,-40.0,0.0
hold,50.0,relay_voltage,LC31b,-12.117485046386719,9.215257263183595,21.332742309570314,-60.0,80.0,-40.0,0.0
hold,50.0,relay_voltage,LCe04,-2.1637956301371233,2.3236724535624163,4.4874680836995395,-60.0,80.0,-40.0,0.0
hold,50.0,relay_voltage,LCe06,-0.7571446736653655,0.6795604705810518,1.4367051442464174,-60.0,80.0,-40.0,0.0
hold,50.0,relay_voltage,LT82a,0.18683815002441406,-10.950151443481445,-11.13698959350586,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNae002,80.0,-80.0,-160.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNb01,0.0,0.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNb09,40.0,0.0,-40.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNg97,80.0,40.0,-40.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp06,0.0,0.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp09,0.0,0.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp103,40.0,80.0,40.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp18,80.0,0.0,-80.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp35,0.0,0.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp43,-40.0,0.0,40.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp69,0.0,0.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNp71,-40.0,-40.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNpe016,80.0,-40.0,-120.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNpe031,0.0,0.0,0.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNpe040,-40.0,0.0,40.0,-60.0,80.0,-40.0,0.0
hold,50.0,descending_rate,DNpe056,-40.0,40.0,80.0,-60.0,80.0,-40.0,0.0
hold,50.0,fixed_motor,turn_bias,-60.0,80.0,140.0,-60.0,80.0,-40.0,0.0
hold,50.0,recommended_descending,turn_bias,-40.0,0.0,40.0,-60.0,80.0,-40.0,0.0
hold,75.0,relay_voltage,LC19,4.415130456288658,-0.13990608851114672,-4.555036544799805,-60.0,40.0,0.0,26.666666666666664
hold,75.0,relay_voltage,LC31a,-10.059599770439995,4.1734715380699825,14.233071308509977,-60.0,40.0,0.0,26.666666666666664
hold,75.0,relay_voltage,LC31b,-14.008255004882812,10.109062194824219,24.11731719970703,-60.0,40.0,0.0,26.666666666666664
hold,75.0,relay_voltage,LCe04,-2.729046424229942,2.72501802444458,5.454064448674522,-60.0,40.0,0.0,26.666666666666664
hold,75.0,relay_voltage,LCe06,-0.44954821268716927,-0.6235406239827483,-0.17399241129557907,-60.0,40.0,0.0,26.666666666666664
hold,75.0,relay_voltage,LT82a,-0.9741954803466797,-20.655187606811523,-19.680992126464844,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNae002,80.0,-40.0,-120.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNb01,0.0,40.0,40.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNb09,40.0,-80.0,-120.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNg97,40.0,40.0,0.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp06,0.0,0.0,0.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp09,0.0,0.0,0.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp103,120.0,80.0,-40.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp18,120.0,-80.0,-200.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp35,0.0,0.0,0.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp43,0.0,0.0,0.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp69,0.0,0.0,0.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNp71,80.0,40.0,-40.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNpe016,80.0,-40.0,-120.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNpe031,-60.0,-20.0,40.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNpe040,0.0,40.0,40.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,descending_rate,DNpe056,-80.0,0.0,80.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,fixed_motor,turn_bias,-60.0,40.0,100.0,-60.0,40.0,0.0,26.666666666666664
hold,75.0,recommended_descending,turn_bias,0.0,26.666666666666664,26.666666666666664,-60.0,40.0,0.0,26.666666666666664
hold,100.0,relay_voltage,LC19,8.532279332478844,-1.2421464920043945,-9.774425824483238,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,relay_voltage,LC31a,-10.260921702665442,4.269451702342316,14.530373405007758,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,relay_voltage,LC31b,-13.501351928710939,10.934011840820311,24.43536376953125,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,relay_voltage,LCe04,-2.9852233727773054,2.8958934148152693,5.881116787592575,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,relay_voltage,LCe06,-0.7965175628662138,-0.7099132537841797,0.08660430908203409,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,relay_voltage,LT82a,0.3415546417236328,-21.5714168548584,-21.91297149658203,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNae002,80.0,-40.0,-120.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNb01,-40.0,40.0,80.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNb09,40.0,0.0,-40.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNg97,40.0,40.0,0.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp06,0.0,0.0,0.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp09,-40.0,0.0,40.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp103,160.0,80.0,-80.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp18,120.0,-80.0,-200.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp35,0.0,0.0,0.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp43,0.0,0.0,0.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp69,0.0,0.0,0.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNp71,0.0,-40.0,-40.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNpe016,-40.0,0.0,40.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNpe031,0.0,-20.0,-20.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNpe040,0.0,-40.0,-40.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,descending_rate,DNpe056,-40.0,0.0,40.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,fixed_motor,turn_bias,-40.0,100.0,140.0,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,100.0,recommended_descending,turn_bias,-13.333333333333336,-26.666666666666668,-13.333333333333332,-40.0,100.0,-13.333333333333336,-26.666666666666668
hold,125.0,relay_voltage,LC19,2.7227188746134416,-2.1874583562215193,-4.910177230834961,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,relay_voltage,LC31a,-9.83694275999381,3.9191755033006856,13.756118263294496,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,relay_voltage,LC31b,-12.613021850585938,10.276993560791013,22.89001541137695,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,relay_voltage,LCe04,-2.9242498874664307,2.9025166034698486,5.826766490936279,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,relay_voltage,LCe06,-2.520472081502284,-0.896472549438478,1.6239995320638059,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,relay_voltage,LT82a,2.2918262481689453,-21.899702072143555,-24.1915283203125,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNae002,0.0,40.0,40.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNb01,-40.0,0.0,40.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNb09,0.0,-80.0,-80.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNg97,80.0,0.0,-80.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp06,0.0,0.0,0.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp09,-40.0,0.0,40.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp103,80.0,-80.0,-160.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp18,80.0,0.0,-80.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp35,0.0,0.0,0.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp43,-80.0,0.0,80.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp69,0.0,0.0,0.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNp71,40.0,0.0,-40.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNpe016,0.0,0.0,0.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNpe031,-40.0,0.0,40.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNpe040,80.0,40.0,-40.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,descending_rate,DNpe056,-40.0,40.0,80.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,fixed_motor,turn_bias,40.0,40.0,0.0,40.0,40.0,26.666666666666664,26.666666666666668
hold,125.0,recommended_descending,turn_bias,26.666666666666664,26.666666666666668,3.552713678800501e-15,40.0,40.0,26.666666666666664,26.666666666666668
hold,150.0,relay_voltage,LC19,-2.631827036539711,-1.3742922147115095,1.2575348218282016,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,relay_voltage,LC31a,-9.970699971018277,4.220562629450384,14.191262600468662,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,relay_voltage,LC31b,-12.902964019775396,10.197422790527341,23.100386810302737,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,relay_voltage,LCe04,-2.9588499069213867,2.982748667399086,5.941598574320473,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,relay_voltage,LCe06,-3.953336715698242,-0.3729531606038421,3.5803835550944,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,relay_voltage,LT82a,1.2214374542236328,-21.805692672729492,-23.027130126953125,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNae002,0.0,40.0,40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNb01,0.0,80.0,80.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNb09,0.0,-40.0,-40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNg97,0.0,-40.0,-40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp06,0.0,0.0,0.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp09,-40.0,0.0,40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp103,80.0,0.0,-80.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp18,40.0,-40.0,-80.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp35,0.0,0.0,0.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp43,0.0,0.0,0.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp69,0.0,0.0,0.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNp71,0.0,0.0,0.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNpe016,0.0,-40.0,-40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNpe031,0.0,-60.0,-60.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNpe040,-40.0,0.0,40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,descending_rate,DNpe056,-40.0,0.0,40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,fixed_motor,turn_bias,-40.0,0.0,40.0,-40.0,0.0,-26.66666666666667,0.0
hold,150.0,recommended_descending,turn_bias,-26.66666666666667,0.0,26.66666666666667,-40.0,0.0,-26.66666666666667,0.0
hold,175.0,relay_voltage,LC19,1.2198836008707659,1.3190457026163713,0.09916210174560547,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,relay_voltage,LC31a,-10.04993554657581,4.556428971633409,14.606364518209219,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,relay_voltage,LC31b,-13.634800720214848,10.525350952148436,24.160151672363284,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,relay_voltage,LCe04,-3.0181708335876465,2.869699637095131,5.887870470682778,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,relay_voltage,LCe06,-3.254129409790039,0.12303415934244555,3.3771635691324846,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,relay_voltage,LT82a,0.3817138671875,-21.006155014038086,-21.387868881225586,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNae002,40.0,40.0,0.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNb01,-40.0,80.0,120.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNb09,0.0,-40.0,-40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNg97,0.0,-80.0,-80.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp06,0.0,0.0,0.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp09,-40.0,0.0,40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp103,40.0,0.0,-40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp18,80.0,-40.0,-120.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp35,0.0,0.0,0.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp43,-40.0,0.0,40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp69,0.0,0.0,0.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNp71,-40.0,-40.0,0.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNpe016,80.0,40.0,-40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNpe031,-20.0,-20.0,0.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNpe040,40.0,0.0,-40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,descending_rate,DNpe056,-40.0,0.0,40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,fixed_motor,turn_bias,-40.0,0.0,40.0,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,175.0,recommended_descending,turn_bias,-13.333333333333336,-13.333333333333332,3.552713678800501e-15,-40.0,0.0,-13.333333333333336,-13.333333333333332
hold,200.0,relay_voltage,LC19,3.955965677897133,4.5895563761393205,0.6335906982421875,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,relay_voltage,LC31a,-10.371107388166038,4.199798384523078,14.570905772689116,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,relay_voltage,LC31b,-13.678891754150392,10.016196441650393,23.695088195800786,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,relay_voltage,LCe04,-3.02034068107605,2.9514284133911133,5.971769094467163,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,relay_voltage,LCe06,-0.9690484364827512,0.3410685221354157,1.310116958618167,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,relay_voltage,LT82a,1.3585090637207031,-20.968799591064453,-22.327308654785156,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNae002,40.0,40.0,0.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNb01,-40.0,40.0,80.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNb09,40.0,-40.0,-80.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNg97,80.0,-40.0,-120.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp06,0.0,0.0,0.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp09,-40.0,0.0,40.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp103,80.0,40.0,-40.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp18,40.0,-80.0,-120.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp35,0.0,0.0,0.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp43,-40.0,0.0,40.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp69,0.0,0.0,0.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNp71,40.0,-40.0,-80.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNpe016,80.0,80.0,0.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNpe031,0.0,-40.0,-40.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNpe040,40.0,40.0,0.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,descending_rate,DNpe056,-80.0,-40.0,40.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,fixed_motor,turn_bias,20.0,-20.0,-40.0,20.0,-20.0,0.0,-13.333333333333332
hold,200.0,recommended_descending,turn_bias,0.0,-13.333333333333332,-13.333333333333332,20.0,-20.0,0.0,-13.333333333333332
hold,225.0,relay_voltage,LC19,4.118067264556885,5.651010195414223,1.5329429308573381,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,relay_voltage,LC31a,-10.420728234683764,3.9351720747604872,14.355900309444252,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,relay_voltage,LC31b,-13.32968444824219,10.641239929199216,23.970924377441406,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,relay_voltage,LCe04,-3.0185188452402727,3.0146759351094587,6.0331947803497314,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,relay_voltage,LCe06,-0.5981778462727902,0.7838836669921889,1.3820615132649792,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,relay_voltage,LT82a,1.3319339752197266,-23.211257934570312,-24.54319190979004,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNae002,40.0,-40.0,-80.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNb01,-40.0,40.0,80.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNb09,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNg97,40.0,80.0,40.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp06,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp09,-40.0,0.0,40.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp103,0.0,-40.0,-40.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp18,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp35,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp43,-40.0,0.0,40.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp69,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNp71,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNpe016,40.0,-40.0,-80.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNpe031,-40.0,40.0,80.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNpe040,0.0,0.0,0.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,descending_rate,DNpe056,-80.0,120.0,200.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,fixed_motor,turn_bias,-60.0,40.0,100.0,-60.0,40.0,-26.66666666666667,40.0
hold,225.0,recommended_descending,turn_bias,-26.66666666666667,40.0,66.66666666666667,-60.0,40.0,-26.66666666666667,40.0
hold,250.0,relay_voltage,LC19,2.145585695902504,4.876408735911049,2.730823040008545,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,relay_voltage,LC31a,-9.496487150005265,3.6032374263588878,13.099724576364153,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,relay_voltage,LC31b,-11.90896301269531,9.422855377197266,21.331818389892575,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,relay_voltage,LCe04,-2.893695592880249,2.870257695515953,5.763953288396202,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,relay_voltage,LCe06,-1.441528193155925,1.0733325958251925,2.5148607889811174,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,relay_voltage,LT82a,2.3408241271972656,-24.013954162597656,-26.354778289794922,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNae002,40.0,0.0,-40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNb01,0.0,80.0,80.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNb09,40.0,0.0,-40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNg97,40.0,40.0,0.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp06,0.0,0.0,0.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp09,-40.0,0.0,40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp103,80.0,40.0,-40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp18,120.0,-40.0,-160.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp35,0.0,0.0,0.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp43,-80.0,0.0,80.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp69,0.0,0.0,0.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNp71,40.0,0.0,-40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNpe016,0.0,80.0,80.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNpe031,0.0,-40.0,-40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNpe040,0.0,0.0,0.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,descending_rate,DNpe056,0.0,-40.0,-40.0,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,250.0,fixed_motor,turn_bias,-60.0,20.0,80.0,-60.0,20.0,13.333333333333336,-13.333333333333332
