family,target_super_class,target_n_roots,target_sampled_fraction,target_mean_selected_frames,target_mean_spike_frames,target_corr_target_bearing_voltage,target_corr_target_bearing_asymmetry,target_corr_forward_speed_voltage,target_corr_turn_drive_asymmetry,target_mean_spike_per_frame,target_mean_voltage_mv,no_target_super_class,no_target_n_roots,no_target_sampled_fraction,no_target_mean_selected_frames,no_target_mean_spike_frames,no_target_corr_target_bearing_voltage,no_target_corr_target_bearing_asymmetry,no_target_corr_forward_speed_voltage,no_target_corr_turn_drive_asymmetry,no_target_mean_spike_per_frame,no_target_mean_voltage_mv,target_minus_no_target_mean_spike_frames,target_minus_no_target_mean_selected_frames
SLP149,central,2,0.0,0.0,0.0,0.5585574318587434,0.5270583911723764,-0.1539080182181687,-0.0628495915157567,0.0,-57.12297058105469,central,2,0.0,0.0,0.0,,,0.06507310890348461,-0.41007317387351266,0.0,-57.120155334472656,0.0,0.0
SLP150,central,2,0.0,0.0,0.0,0.5884893384627955,0.025347184864428704,-0.18958114065732695,-0.06334863169373782,0.0,-58.2033576965332,central,2,0.0,0.0,0.0,,,0.01992662954449621,-0.0038936984853876057,0.0,-58.18437576293945,0.0,0.0
SLP151,central,4,0.0,0.0,0.0,-0.5622785460651868,0.5050400474082023,0.18882910907845488,-0.07441182196997818,0.0,-50.483360290527344,central,4,0.0,0.0,0.0,,,-0.04588128485783017,-0.4718972904506761,0.0,-50.51203155517578,0.0,0.0
SLP152,central,8,0.0,0.0,0.0,-0.2664704307611105,0.4052265527250742,0.153429145821199,-0.13114214258582557,0.0,-51.992130279541016,central,8,0.0,0.0,0.0,,,-0.22694309150137942,-0.43187372923420414,0.0,-52.064842224121094,0.0,0.0
SLP153,central,2,0.0,0.0,0.0,0.6161393745667006,0.2766895667042842,-0.13030052931303254,0.3697745021608055,0.0,-55.58187484741211,central,2,0.0,0.0,0.0,,,-0.013599015302440547,-0.06358605814843853,0.0,-55.743045806884766,0.0,0.0
SLP155,central,2,0.0,0.0,0.0,-0.37173524487915005,-0.009501686014181719,0.1333376269455995,-0.04759951775978529,0.0,-47.485939025878906,central,2,0.0,0.0,0.0,,,0.01717426077680422,-0.008768386872801872,0.0,-47.70867156982422,0.0,0.0
SLP157,central,4,0.0,0.0,0.0,-0.4813802754451209,0.00482939697433868,0.11151241763619507,-0.12035065261530091,0.0,-48.434959411621094,central,4,0.0,0.0,0.0,,,-0.03962174856235817,-0.057877506802618446,0.0,-48.484920501708984,0.0,0.0
SLP158,central,6,0.0,0.0,0.0,-0.05330953136413112,0.21453638903132433,0.05029657093012254,-0.09726844086643549,0.0,-51.718624114990234,central,6,0.0,0.0,0.0,,,-0.0514147395201015,-0.2344442805759637,0.0,-51.604976654052734,0.0,0.0
SLP160,central,6,0.0,0.16666666666666666,0.0,0.6394052761214553,0.6629190390582219,-0.32153495615968436,0.10325264398467365,0.0,-52.062705993652344,central,6,0.0,0.16666666666666666,0.0,,,0.08483475475412972,-0.3869139587462574,0.0,-52.07120132446289,0.0,0.0
SLP162a,central,3,0.0,0.0,0.0,-0.4464062299667448,-0.18488411693213655,0.10213065199008277,-0.024334709244304746,0.0,-51.57307052612305,central,3,0.0,0.0,0.0,,,0.022214665501053506,-0.07218323430035183,0.0,-51.67520523071289,0.0,0.0
SLP162b,central,5,0.0,0.0,0.0,-0.005203073625416727,0.2237862976080404,0.06709198056095636,0.060298944477515874,0.0,-52.185062408447266,central,5,0.0,0.0,0.0,,,0.0498876302487281,-0.17787950254702092,0.0,-52.22166061401367,0.0,0.0
SLP162c,central,3,0.0,0.6666666666666666,0.0,0.4990379101305977,0.5941374754140396,-0.1814327232052089,0.3443707829903485,0.0,-52.655208587646484,central,3,0.0,0.6666666666666666,0.0,,,-0.038445394061232215,-0.36496256172504016,0.0,-52.87208557128906,0.0,0.0
"SLP168,SLP125",central,3,0.0,0.0,0.0,0.4369308196567927,-0.48008906072888324,-0.09758139841936662,-0.1441411803063648,0.0,-52.42979431152344,central,3,0.0,0.0,0.0,,,-0.040528497845572005,0.20909244082966993,0.0,-52.536041259765625,0.0,0.0
SLP169,central,2,0.0,0.0,0.0,-0.5145805954977712,-0.5145805954977712,0.14486691990938466,-0.019087289166857042,0.0,-47.697654724121094,central,2,0.0,0.0,0.0,,,-0.030241263271496857,0.2911801531863382,0.0,-47.578826904296875,0.0,0.0
SLP170,central,2,0.0,0.0,0.0,0.7235980019514942,0.21296481589331667,-0.16645945214916086,0.5061975097888263,0.0,-53.14125061035156,central,2,0.0,0.0,0.0,,,0.05075364659620887,0.46540602258083646,0.0,-53.393592834472656,0.0,0.0
SLP184,central,2,0.0,0.0,0.0,0.5582555161013584,0.37832255493833306,-0.15447567162327103,-0.1051284945194707,0.0,-64.21664428710938,central,2,0.0,0.0,0.0,,,-0.006164681255811583,-0.3364621163252624,0.0,-64.216796875,0.0,0.0
SLP188,central,14,0.0,0.07142857142857142,0.0,0.34081907028314035,0.4738955648117311,-0.012239755348881812,0.1553212725069182,0.0,-52.13300704956055,central,14,0.0,0.07142857142857142,0.0,,,0.07252911338502371,0.012835694829653292,0.0,-52.119041442871094,0.0,0.0
SLP189,central,11,0.0,0.0,0.0,0.4871512694015483,-0.05305625234814067,-0.09502827965348815,0.2709763008820497,0.0,-52.1357536315918,central,11,0.0,0.0,0.0,,,0.08307309678691613,0.6339735004475442,0.0,-52.121978759765625,0.0,0.0
SLP202,central,2,0.0,0.0,0.0,-0.5277429981409685,0.30255191370061674,0.17285234936157767,0.06466741161861113,0.0,-50.65999984741211,central,2,0.0,0.0,0.0,,,0.02286371055229376,-0.10819069653227509,0.0,-50.650936126708984,0.0,0.0
SLP204,central,4,0.0,0.0,0.0,-0.27214379738054445,-0.48265768969047534,0.08527588386021412,-0.018697605702589565,0.0,-51.921836853027344,central,4,0.0,0.0,0.0,,,0.03818926937485146,0.18833652994749742,0.0,-51.90812683105469,0.0,0.0
SLP206,central,2,0.0,0.0,0.0,-0.13656405025448165,0.3208940291635855,0.12243020540323322,0.21724780988493483,0.0,-51.61085891723633,central,2,0.0,0.0,0.0,,,0.03890982149531956,-0.3919165599744782,0.0,-54.255157470703125,0.0,0.0
SLP207,central,2,0.0,0.0,0.0,-0.4024721030928242,0.05915977527253294,0.13914816244480346,0.040846418133433864,0.0,-48.54890441894531,central,2,0.0,0.0,0.0,,,0.08484709954494665,-0.06903392639049588,0.0,-48.6037483215332,0.0,0.0
SLP208,central,2,0.0,0.0,0.0,-0.21518080617302357,-0.5509739182576344,0.054921822833253066,-0.1515381315139885,0.0,-51.198829650878906,central,2,0.0,0.0,0.0,,,0.04110472104254572,0.17950610953660806,0.0,-51.091251373291016,0.0,0.0
SLP210,central,2,0.0,0.0,0.0,0.5761173106406156,-0.5101130323532943,-0.16953748393604198,0.10556797042474553,0.0,-55.617889404296875,central,2,0.0,0.0,0.0,,,-0.008272790218801448,0.4078816606940352,0.0,-55.62937545776367,0.0,0.0
SLP211,central,2,0.0,0.0,0.0,-0.5477328479876734,0.3308688304342287,0.15972582295707366,-0.0494829915793758,0.0,-50.872032165527344,central,2,0.0,0.0,0.0,,,-0.023857535204683592,-0.25563317734221197,0.0,-50.90242004394531,0.0,0.0
SLP212a,central,2,0.0,0.0,0.0,-0.031284990633953645,0.43119281597009235,0.014398166513040494,-0.03058834015545947,0.0,-51.48500061035156,central,2,0.0,0.0,0.0,,,0.03012967876643454,-0.3868236582107622,0.0,-51.52117156982422,0.0,0.0
SLP212b,central,2,0.0,0.0,0.0,-0.5475111260631954,-0.44573418650921903,0.13073124102798245,-0.008896626564751155,0.0,-48.745235443115234,central,2,0.0,0.0,0.0,,,-0.0036954143067825314,0.28803249626243643,0.0,-48.7189826965332,0.0,0.0
SLP212c,central,2,0.0,0.0,0.0,0.5803772717995258,0.544320387443683,-0.18432960550752692,-0.018623198245596627,0.0,-55.95320129394531,central,2,0.0,0.0,0.0,,,0.00590959127096307,-0.38589432325859735,0.0,-55.889766693115234,0.0,0.0
SLP213,central,2,0.0,0.0,0.0,0.5233636918508962,0.42645304573903964,-0.15769090549120485,-0.13298576032579826,0.0,-53.875,central,2,0.0,0.0,0.0,,,0.025671640133185417,-0.367179202005246,0.0,-53.90656280517578,0.0,0.0
SLP214,central,2,0.0,0.0,0.0,0.4504143873592593,0.5952226547609399,-0.07678591688139995,0.16109254281622673,0.0,-53.875545501708984,central,2,0.0,0.0,0.0,,,0.06139962286532801,-0.3401937049983758,0.0,-54.16796875,0.0,0.0
SLP215,central,2,0.0,0.0,0.0,0.26612865768988575,0.07328756244603239,-0.16126036658255372,-0.08401159378820255,0.0,-53.89765548706055,central,2,0.0,0.0,0.0,,,-0.013448245153160806,-0.12883732528357034,0.0,-53.7282829284668,0.0,0.0
SLP221,central,2,0.0,0.0,0.0,-0.2657186684048282,0.5176775348250943,0.07274952576932536,-0.004582424380324884,0.0,-50.91031265258789,central,2,0.0,0.0,0.0,,,0.07298315676451818,-0.3128489138991861,0.0,-50.863670349121094,0.0,0.0
SLP222,central,4,0.0,0.25,0.0,-0.5083421449249736,0.40491733385814477,0.1788788596391296,0.04166207699147674,0.0,-51.716796875,central,4,0.0,0.25,0.0,,,-0.05097234524027507,-0.5371295993920762,0.0,-51.783592224121094,0.0,0.0
SLP223,central,10,0.0,0.1,0.0,-0.39945287831871773,0.399408297228986,0.09059306275359415,0.27031384700352534,0.0,-50.60236358642578,central,10,0.0,0.1,0.0,,,0.03175876969290469,0.04364865762803727,0.0,-50.71403503417969,0.0,0.0
SLP224,central,4,0.0,0.0,0.0,-0.4981387895079165,0.13861555483121418,0.11966651293021469,-0.1960948525381238,0.0,-50.16632843017578,central,4,0.0,0.0,0.0,,,-0.01242815152415711,-0.06081194174869945,0.0,-50.11238098144531,0.0,0.0
SLP226,central,4,0.0,0.0,0.0,-0.41543467291899583,-0.4448283607229216,0.17697629798538694,0.024464893384313385,0.0,-51.63152313232422,central,4,0.0,0.0,0.0,,,-0.021005954377742678,0.3352379853909972,0.0,-51.681053161621094,0.0,0.0
SLP227,central,8,0.0,0.0,0.0,-0.35915294259839986,0.45431588039411075,0.18640455239295461,-0.16254754112635295,0.0,-51.71546936035156,central,8,0.0,0.0,0.0,,,-0.11415215715932013,-0.47467666879896114,0.0,-51.80449295043945,0.0,0.0
SLP228,central,2,0.0,0.0,0.0,0.6065956778891773,-0.16116397898592869,-0.16763159409641104,-0.3721675923071592,0.0,-54.4157829284668,central,2,0.0,0.0,0.0,,,-0.023548610132591078,-0.18556554248134896,0.0,-54.36687469482422,0.0,0.0
SLP231,central,2,0.0,0.0,0.0,0.35303149112123533,-0.6654547594902512,-0.19510039248039493,-0.3672816617338648,0.0,-51.360626220703125,central,2,0.0,0.0,0.0,,,-0.21153349586495604,0.29906453364881513,0.0,-50.749061584472656,0.0,0.0
SLP234,central,2,0.0,0.0,0.0,0.6090288898448828,0.5888118797929642,-0.16538169961433546,0.08657577445830873,0.0,-68.09093475341797,central,2,0.0,0.0,0.0,,,0.026969034500629183,-0.41436247415199906,0.0,-68.19757843017578,0.0,0.0
SLP235,central,2,0.0,0.0,0.0,0.40657255369079714,-0.2775374860429424,-0.12219231543933211,-0.1310537668130101,0.0,-67.56726837158203,central,2,0.0,0.0,0.0,,,0.002952497808751721,0.175964713997988,0.0,-67.91671752929688,0.0,0.0
SLP237,central,4,0.0,0.0,0.0,0.5712423831076616,0.49538891538122554,-0.1651139097262522,-0.035090966158708076,0.0,-59.81328201293945,central,4,0.0,0.0,0.0,,,0.01837759428592144,-0.4403975430526059,0.0,-59.82355499267578,0.0,0.0
SLP238,central,2,0.0,0.0,0.0,0.45799872847061907,-0.3223807024876748,-0.1876953631731627,0.10171464098402724,0.0,-53.2829704284668,central,2,0.0,0.0,0.0,,,0.05960517957074585,0.3571236381717694,0.0,-53.28312683105469,0.0,0.0
SLP239,central,2,0.0,0.0,0.0,0.5493671917365174,-0.4710988054965134,-0.15043999831744637,0.05823453974233926,0.0,-62.30515670776367,central,2,0.0,0.0,0.0,,,0.013407212449780449,0.3951741581008147,0.0,-62.443904876708984,0.0,0.0
SLP240_b,central,4,0.0,0.25,0.0,0.5858955860374528,0.6017242131134591,-0.1613815006520005,0.045279675456203934,0.0,-53.38300704956055,central,4,0.0,0.25,0.0,,,0.02503448999495752,-0.38132501115027034,0.0,-53.38035202026367,0.0,0.0
SLP241,central,10,0.0,0.0,0.0,0.6091942337579016,0.5429410171691961,-0.19475165310196224,-0.012642668573405019,0.0,-54.68971633911133,central,10,0.0,0.0,0.0,,,0.04451713274041772,-0.35225733687898736,0.0,-54.698734283447266,0.0,0.0
SLP242,central,3,0.0,0.0,0.0,0.07931664057018896,0.0660899268954216,-0.029213192975853442,-0.03897596873476827,0.0,-52.068389892578125,central,3,0.0,0.0,0.0,,,0.027802587922314877,-0.23814634554602634,0.0,-52.119171142578125,0.0,0.0
SLP244,central,4,0.0,0.0,0.0,0.6016398161969114,0.6016871465018637,-0.18632633563974324,0.16245706463684623,0.0,-57.928321838378906,central,4,0.0,0.0,0.0,,,0.02312033147912741,-0.32485457736680334,0.0,-57.972537994384766,0.0,0.0
SLP246,central,2,0.0,0.0,0.0,0.4901792360804523,-0.02534906580535866,-0.2142458258977231,-0.3429803872169522,0.0,-52.280548095703125,central,2,0.0,0.0,0.0,,,-0.0129437721323754,-0.15437618452150145,0.0,-52.092498779296875,0.0,0.0
SLP247,central,2,0.0,0.0,0.0,-0.4191286957757077,0.07111061300654137,0.1154613787687129,0.12160270164399073,0.0,-48.2346076965332,central,2,0.0,0.0,0.0,,,0.0471686020356351,-0.09665538690267093,0.0,-48.19187545776367,0.0,0.0
SLP256,central,2,0.0,0.0,0.0,-0.29576552880616036,0.05419120637229414,-0.086211069860018,-0.04976184566974052,0.0,-49.07414245605469,central,2,0.0,0.0,0.0,,,-0.07433627154162983,-0.12049719122887854,0.0,-49.308982849121094,0.0,0.0
SLP257,central,2,0.0,0.0,0.0,0.3541011208971452,0.5427953703751209,-0.056152043720784896,0.018797498346595977,0.0,-52.205780029296875,central,2,0.0,0.0,0.0,,,0.031334104148990086,-0.4766167854602489,0.0,-52.22296905517578,0.0,0.0
SLP258,central,2,0.0,0.0,0.0,0.5009460575691389,-0.476805972948854,-0.18236276842723576,-0.013114235335985748,0.0,-53.247108459472656,central,2,0.0,0.0,0.0,,,-0.001054703271131249,0.25047181687906517,0.0,-53.25773620605469,0.0,0.0
SLP265a,central,2,0.0,0.0,0.0,-0.47436923978854767,-0.4058282030585438,0.191329655590542,0.08151339254125957,0.0,-51.58968734741211,central,2,0.0,0.0,0.0,,,0.024132197479606633,0.14373615732145306,0.0,-51.577423095703125,0.0,0.0
SLP265b,central,2,0.0,0.0,0.0,-0.5670715924342221,-0.5478219782641084,0.16477232341902054,-0.019076581959092464,0.0,-50.36312484741211,central,2,0.0,0.0,0.0,,,-0.013952465933255592,0.293570622824296,0.0,-50.31656265258789,0.0,0.0
SLP269,central,2,0.0,0.0,0.0,0.5275402946420406,0.3349344165370165,-0.1709481841942035,0.3481000426089503,0.0,-52.923828125,central,2,0.0,0.0,0.0,,,-0.012002209995159847,0.3248929942291223,0.0,-53.28718566894531,0.0,0.0
SLP270,central,2,0.0,0.0,0.0,0.6544958956804641,0.5692672993096263,-0.12467202356409456,0.20792446268039402,0.0,-62.14460754394531,central,2,0.0,0.0,0.0,,,0.0075482008317654115,-0.05618185882676465,0.0,-61.93031311035156,0.0,0.0
SLP273,central,2,0.0,0.0,0.0,-0.29145686942607263,0.1242390007301411,0.06754395603893468,-0.08845728512636165,0.0,-51.82843780517578,central,2,0.0,0.0,0.0,,,0.011533205745475877,-0.2902281946916384,0.0,-51.819923400878906,0.0,0.0
SLP274,central,4,0.0,0.0,0.0,-0.5691926631969833,0.5561137453851663,0.15549310887619494,-0.008383472363510797,0.0,-50.132381439208984,central,4,0.0,0.0,0.0,,,-0.011887198436520963,-0.4731717452131284,0.0,-50.146602630615234,0.0,0.0
SLP275,central,12,0.0,0.0,0.0,0.5684978424821391,0.41413161852035973,-0.1727023988971072,0.028083370440035234,0.0,-52.936038970947266,central,12,0.0,0.0,0.0,,,0.014180487306210004,-0.2814903593709321,0.0,-52.975196838378906,0.0,0.0
SLP278,central,2,0.0,0.0,0.0,0.4702738247299336,0.2611741866214679,-0.19347843257106584,-0.23090036714632706,0.0,-55.82648468017578,central,2,0.0,0.0,0.0,,,0.046969644265616305,-0.42985889994816046,0.0,-56.36312484741211,0.0,0.0
SLP279,central,2,0.0,0.0,0.0,0.20477289445870833,-0.32448788419316466,-0.115679600245714,-0.22567829799588382,0.0,-53.6794548034668,central,2,0.0,0.0,0.0,,,0.02814669034646056,0.038248483676866174,0.0,-53.3513298034668,0.0,0.0
SLP285,central,11,0.0,0.0,0.0,0.5434793847738958,0.5278240031318583,-0.12519053486223736,-0.05280068838773981,0.0,-54.13639831542969,central,11,0.0,0.0,0.0,,,0.016357087282438128,-0.40939579188096,0.0,-54.1412353515625,0.0,0.0
SLP287,central,3,0.0,0.0,0.0,-0.5404102939927972,-0.08513980834494986,0.1211579579976641,-0.007974040383367551,0.0,-48.450984954833984,central,3,0.0,0.0,0.0,,,-0.0030271656433759966,0.11362775976118457,0.0,-48.42067337036133,0.0,0.0
SLP288a,central,5,0.0,0.0,0.0,0.5066764048894937,0.06932115269517097,-0.14923120917047764,0.17536324133786263,0.0,-52.594905853271484,central,5,0.0,0.0,0.0,,,0.06352596265001277,-0.04772005708629523,0.0,-52.570343017578125,0.0,0.0
SLP288b,central,3,0.0,0.0,0.0,-0.5970798926678367,0.5708277472122625,0.17302781162858089,0.017437735884760937,0.0,-49.7236442565918,central,3,0.0,0.0,0.0,,,-0.00890870008332108,-0.4593532259779029,0.0,-49.733333587646484,0.0,0.0
SLP288c,central,3,0.0,0.0,0.0,-0.5786601885204912,0.5443459424643756,0.15850269749762344,-0.06120034465512661,0.0,-49.338539123535156,central,3,0.0,0.0,0.0,,,-0.013821878274268583,-0.4196116174180972,0.0,-49.317134857177734,0.0,0.0
SLP289,central,10,0.0,0.0,0.0,0.016027118980310052,-0.5466747258570491,-0.08755456692075407,-0.10426025786468307,0.0,-51.982704162597656,central,10,0.0,0.0,0.0,,,0.0879006162472167,0.3000960221257658,0.0,-51.95502853393555,0.0,0.0
SLP291,central,3,0.0,0.0,0.0,-0.547749157521398,-0.3700281218858364,0.14589571003255294,0.19174363305081096,0.0,-49.57322692871094,central,3,0.0,0.0,0.0,,,-0.01580479726873512,0.3346325108246207,0.0,-49.53651428222656,0.0,0.0
SLP295a,central,4,0.0,0.0,0.0,0.5644749476375477,-0.11208281421993613,-0.13292053773504162,-0.032693984170617765,0.0,-57.63722610473633,central,4,0.0,0.0,0.0,,,0.004349649416894995,0.23993467315764064,0.0,-57.52546691894531,0.0,0.0
SLP295b,central,6,0.0,0.0,0.0,0.5548201451516727,0.4488890862709928,-0.12432265421150925,0.022391829659939026,0.0,-53.11198425292969,central,6,0.0,0.0,0.0,,,0.01591368883974493,-0.13086279128026837,0.0,-53.06028747558594,0.0,0.0
SLP298,central,3,0.0,0.0,0.0,0.5150853027601021,0.4921505513514892,-0.10955732158026327,-0.10845081720774091,0.0,-53.19963836669922,central,3,0.0,0.0,0.0,,,0.0023479655919387992,-0.3898058166342924,0.0,-53.221248626708984,0.0,0.0
SLP300a,central,9,0.0,0.0,0.0,0.4194772476567991,0.5782194397646206,-0.08746914963977032,0.03048716396477749,0.0,-52.05693054199219,central,9,0.0,0.0,0.0,,,0.04747705205049676,-0.4369077090802405,0.0,-52.05913162231445,0.0,0.0
SLP300b,central,3,0.0,0.0,0.0,0.000975145651611155,0.5697476395208191,0.08329163165405604,0.06512105718278295,0.0,-51.945674896240234,central,3,0.0,0.0,0.0,,,-0.012276379742687055,-0.33983876425144766,0.0,-51.946563720703125,0.0,0.0
SLP302a,central,4,0.0,0.0,0.0,-0.2564440785212627,-0.14749321281690017,0.1239753717130485,-0.07225199008546662,0.0,-51.95734405517578,central,4,0.0,0.0,0.0,,,-0.006886757216903291,0.07176556998152991,0.0,-51.96109390258789,0.0,0.0
SLP302b,central,2,0.0,0.0,0.0,-0.31778937862438505,0.012016797837229856,0.09425088569934591,0.15729527433713197,0.0,-51.895469665527344,central,2,0.0,0.0,0.0,,,0.004853267725561049,-0.21526708017442225,0.0,-51.857421875,0.0,0.0
SLP304a,central,2,0.0,0.0,0.0,-0.5766211842333437,0.1866018732892825,0.16013375242597472,-0.21274596101937784,0.0,-49.53187561035156,central,2,0.0,0.0,0.0,,,0.007715624256478906,-0.3222757623508285,0.0,-49.446327209472656,0.0,0.0
SLP304b,central,2,0.0,0.0,0.0,0.4804023358633357,0.2000676240222338,-0.08734447279285326,0.02811839652495445,0.0,-56.1640625,central,2,0.0,0.0,0.0,,,-0.01226984714677015,0.17813013575989825,0.0,-55.898048400878906,0.0,0.0
SLP307,central,2,0.0,0.0,0.0,-0.4512769818194509,0.4363671936139147,0.21729331037780675,0.29511745043443843,0.0,-51.55242156982422,central,2,0.0,0.0,0.0,,,-0.0760030365064842,-0.18402005084155182,0.0,-51.61117172241211,0.0,0.0
SLP308a,central,2,0.0,0.0,0.0,-0.5650407406034197,-0.6195647109248484,0.13521933306274966,-0.08459002702595156,0.0,-51.237735748291016,central,2,0.0,0.0,0.0,,,-0.043508685901906166,0.4449965379658491,0.0,-51.225624084472656,0.0,0.0
SLP308b,central,2,0.0,0.0,0.0,-0.5793261647893863,0.25445964156676565,0.10699052412480511,0.0803034223724902,0.0,-51.58086013793945,central,2,0.0,0.0,0.0,,,-0.05136804560702602,-0.19890558656875393,0.0,-51.546016693115234,0.0,0.0
SLP312,central,6,0.0,0.16666666666666666,0.0,0.518343584255155,0.5904179184732032,-0.1715632230568185,0.1039693113829808,0.0,-53.7248420715332,central,6,0.0,0.16666666666666666,0.0,,,0.04602459029237593,-0.5140553568942927,0.0,-53.814842224121094,0.0,0.0
SLP314,central,8,0.0,0.0,0.0,0.5221223250697982,0.478961029170881,-0.16043672946586138,0.06716196790332969,0.0,-56.75601577758789,central,8,0.0,0.0,0.0,,,0.08094997096645683,-0.34559264396761036,0.0,-56.69062423706055,0.0,0.0
SLP319,central,2,0.0,0.0,0.0,0.452163806049104,0.025737947521699393,-0.1650035011592334,-0.2401919116080625,0.0,-52.46210861206055,central,2,0.0,0.0,0.0,,,0.02371212213155802,-0.2362934763335644,0.0,-52.437110900878906,0.0,0.0
SLP321,central,4,0.0,0.0,0.0,0.12951578951737366,0.03325126731447542,-0.07357774259205112,0.10683273333332963,0.0,-53.52546691894531,central,4,0.0,0.0,0.0,,,0.07305434187023166,-0.04757866996122493,0.0,-54.29800796508789,0.0,0.0
SLP340,central,2,0.0,0.5,0.0,-0.5821088511860756,-0.599235569138793,0.1452133410205017,0.007162482516700918,0.0,-49.36851501464844,central,2,0.0,0.5,0.0,,,-0.016695737167508724,0.4036827524407519,0.0,-49.40827941894531,0.0,0.0
SLP344,central,3,0.0,0.0,0.0,-0.523965037502809,-0.17306895153609883,0.18263410409969827,-0.07493698654874326,0.0,-51.5074462890625,central,3,0.0,0.0,0.0,,,0.030117915662367118,0.010026453007294708,0.0,-51.486297607421875,0.0,0.0
SLP345,central,5,0.0,0.0,0.0,0.5739084995017539,0.3986209795617272,-0.16889275509388518,-0.033653477002847196,0.0,-54.44334411621094,central,5,0.0,0.0,0.0,,,0.011936309842964713,-0.2860750922466971,0.0,-54.40928268432617,0.0,0.0
SLP355,central,2,0.0,0.0,0.0,0.3623268479240308,-0.61908748661898,-0.1354251288158583,-0.044006376247101374,0.0,-52.3220329284668,central,2,0.0,0.0,0.0,,,0.038794327306200235,0.4192671049098366,0.0,-52.24984359741211,0.0,0.0
SLP356a,central,2,0.0,0.5,0.0,0.3902340644753851,-0.4144751471862523,-0.10340078655331308,0.21219296597932438,0.0,-53.69078063964844,central,2,0.0,0.5,0.0,,,0.0164803583650164,0.44383319528195175,0.0,-53.740779876708984,0.0,0.0
SLP356b,central,3,0.0,0.0,0.0,0.36016065648159484,0.5691985108687224,-0.10076673315517615,0.3942487412023868,0.0,-53.674373626708984,central,3,0.0,0.0,0.0,,,0.011406434378818586,-0.23727189518500255,0.0,-53.71864700317383,0.0,0.0
SLP358,central,2,0.0,0.0,0.0,0.11698224869719764,0.6212823200827235,0.05234341749168904,0.061191420696486906,0.0,-52.06218719482422,central,2,0.0,0.0,0.0,,,-0.017640444548593155,-0.3342602395364695,0.0,-51.94257736206055,0.0,0.0
SLP359,central,4,0.0,0.0,0.0,-0.500508533364422,-0.05432157776419918,0.1456593578888903,0.07361815113366557,0.0,-49.536563873291016,central,4,0.0,0.0,0.0,,,0.0001021494529450585,-0.08342570325365664,0.0,-49.451602935791016,0.0,0.0
SLP363,central,2,0.0,0.0,0.0,-0.5517216406574579,-0.48114391317348604,0.1485922809808686,0.0653066452246578,0.0,-50.098045349121094,central,2,0.0,0.0,0.0,,,-0.07922614479782569,0.329101492985296,0.0,-50.08820343017578,0.0,0.0
SLP364,central,4,0.0,0.0,0.0,-0.574305097553895,-0.01062706413757274,0.16983470521184477,-0.23502007198599198,0.0,-50.643943786621094,central,4,0.0,0.0,0.0,,,-0.031009937281615347,-0.25071472184788945,0.0,-50.66050720214844,0.0,0.0
SLP366,central,2,0.0,0.0,0.0,0.5983802297634433,0.20677987855028446,-0.15424292093720562,0.23712714732838508,0.0,-57.49101638793945,central,2,0.0,0.0,0.0,,,0.02796605429236172,0.27551468233074305,0.0,-57.40827941894531,0.0,0.0
SLP368,central,2,0.0,0.0,0.0,-0.5987481610520983,-0.580842423761492,0.19367515921466574,-0.08551652420370788,0.0,-51.17890548706055,central,2,0.0,0.0,0.0,,,0.009732315301689306,0.2261176459892661,0.0,-51.217811584472656,0.0,0.0
"SLP369,SLP370",central,10,0.0,0.1,0.0,0.6137022959485899,0.5527086623290542,-0.17523294777550866,-0.056182467819090004,0.0,-57.37627029418945,central,10,0.0,0.1,0.0,,,0.022721794456940465,-0.43424634102148685,0.0,-57.383689880371094,0.0,0.0
SLP373,central,2,0.0,0.0,0.0,-0.41272542852364297,-0.21726317882779478,0.1624168369980526,0.029298755480677424,0.0,-51.151092529296875,central,2,0.0,0.0,0.0,,,0.0627967374785271,-0.015892648199444435,0.0,-51.21031188964844,0.0,0.0
SLP374,central,2,0.0,0.5,0.0,-0.503745978563507,-0.47778274508326984,0.17267306899773444,-0.014289161959653556,0.0,-51.135623931884766,central,2,0.0,0.5,0.0,,,-0.03163593228462303,0.3428342059085188,0.0,-51.129920959472656,0.0,0.0
SLP375,central,4,0.0,0.0,0.0,-0.37685719208207663,0.5018902313204915,0.07833699626991489,0.6276821575260607,0.0,-51.19304656982422,central,4,0.0,0.0,0.0,,,0.0019025775438123475,0.46712225224026577,0.0,-51.214256286621094,0.0,0.0
SLP376,central,2,0.0,0.0,0.0,0.5700014083817507,0.25975366086754154,-0.18136835037571103,-0.019802699150349483,0.0,-65.96296691894531,central,2,0.0,0.0,0.0,,,0.03893944907273217,-0.19358456477638356,0.0,-65.98992156982422,0.0,0.0
SLP379,central,2,0.0,0.0,0.0,0.558836726738015,0.7195830661341531,-0.10739413700600138,0.2275943592758121,0.0,-56.201560974121094,central,2,0.0,0.0,0.0,,,-0.06163172148046842,-0.29268621417135054,0.0,-56.417266845703125,0.0,0.0
SLP380,central,2,0.0,0.0,0.0,0.43254828278487967,0.6953124066932129,-0.05357742220149301,0.591421804913598,0.0,-52.734764099121094,central,2,0.0,0.0,0.0,,,-0.0031916401056320595,-0.08015281797902309,0.0,-54.284454345703125,0.0,0.0
