condition,cell_type,side,bin_index,flyvis_node_count,brain_root_count,teacher_raw_mean,teacher_baseline_mean,teacher_signed_delta,teacher_target_value,input_value,student_raw_rate_hz,student_delta_rate_hz
body_center_dark,L5,left,3,180,205,0.07389487896883414,0.12056470710473756,-0.046669828135903424,-0.046669828135903424,-4.757808734427187,0.0,0.0
body_center_dark,L5,right,3,180,196,0.07389487896883414,0.12056470710473756,-0.046669828135903424,-0.046669828135903424,-4.757808734427187,0.0,0.0
body_center_dark,Lawf1,left,0,31,50,-0.5998046177048837,-0.5389958909682689,-0.06080872673661475,-0.06080872673661475,-6.199214840782511,0.0,0.0
body_center_dark,Lawf1,right,0,31,39,-0.5998046177048837,-0.5389958909682689,-0.06080872673661475,-0.06080872673661475,-6.199214840782511,0.0,0.0
body_center_dark,Lawf1,left,1,31,50,-0.5867161432341221,-0.5240060056169187,-0.06271013761720345,-0.06271013761720345,-6.393056336599811,0.0,0.0
body_center_dark,Lawf1,right,1,31,39,-0.5867161432341221,-0.5240060056169187,-0.06271013761720345,-0.06271013761720345,-6.393056336599811,0.0,0.0
body_center_dark,Lawf1,left,2,31,50,-0.568927136205011,-0.5067974391551557,-0.06212969704985527,-0.06212969704985527,-6.333882662484209,0.0,0.0
body_center_dark,Lawf1,right,2,31,39,-0.568927136205011,-0.5067974391551557,-0.06212969704985527,-0.06212969704985527,-6.333882662484209,0.0,0.0
body_center_dark,Lawf1,left,3,30,49,-0.3908009308826877,-0.3323924078470251,-0.058408523035662574,-0.058408523035662574,-5.954523343322089,0.0,0.0
body_center_dark,Lawf1,right,3,30,39,-0.3908009308826877,-0.3323924078470251,-0.058408523035662574,-0.058408523035662574,-5.954523343322089,0.0,0.0
body_center_dark,Lawf2,left,0,31,37,0.5227243924934056,0.5862433975262027,-0.06351900503279706,-0.06351900503279706,-6.475517245684328,0.0,0.0
body_center_dark,Lawf2,right,0,31,42,0.5227243924934056,0.5862433975262027,-0.06351900503279706,-0.06351900503279706,-6.475517245684328,0.0,0.0
body_center_dark,Lawf2,left,1,31,36,0.43691978519482,0.4960453409341074,-0.059125555739287405,-0.059125555739287405,-6.027622058197186,0.0,0.0
body_center_dark,Lawf2,right,1,31,42,0.43691978519482,0.4960453409341074,-0.059125555739287405,-0.059125555739287405,-6.027622058197186,0.0,0.0
body_center_dark,Lawf2,left,2,31,36,0.4324851293837832,0.4919173971058861,-0.059432267722102916,-0.059432267722102916,-6.058890160289691,0.0,0.0
body_center_dark,Lawf2,right,2,31,42,0.4324851293837832,0.4919173971058861,-0.059432267722102916,-0.059432267722102916,-6.058890160289691,0.0,0.0
body_center_dark,Lawf2,left,3,30,36,0.4715697313348452,0.5226325447360675,-0.05106281340122226,-0.05106281340122226,-5.205656616032404,0.0,0.0
body_center_dark,Lawf2,right,3,30,42,0.4715697313348452,0.5226325447360675,-0.05106281340122226,-0.05106281340122226,-5.205656616032404,0.0,0.0
body_center_dark,Mi1,left,0,181,197,0.389217635050663,0.9028754341750513,-0.5136577991243884,-0.5136577991243884,-52.365428817608226,0.0,0.0
body_center_dark,Mi1,right,0,181,199,0.389217635050663,0.9028754341750513,-0.5136577991243884,-0.5136577991243884,-52.365428817608226,0.0,0.0
body_center_dark,Mi1,left,1,180,197,0.47242991843571264,0.8977115789221393,-0.4252816604864266,-0.4252816604864266,-43.355822801871334,0.0,0.0
body_center_dark,Mi1,right,1,180,198,0.47242991843571264,0.8977115789221393,-0.4252816604864266,-0.4252816604864266,-43.355822801871334,0.0,0.0
body_center_dark,Mi1,left,2,180,197,0.4803781946707103,0.8991054839558071,-0.41872728928509684,-0.41872728928509684,-42.687629971600884,0.0,0.0
body_center_dark,Mi1,right,2,180,198,0.4803781946707103,0.8991054839558071,-0.41872728928509684,-0.41872728928509684,-42.687629971600884,0.0,0.0
body_center_dark,Mi1,left,3,180,196,0.3862892784902619,0.8991207304100196,-0.5128314519197577,-0.5128314519197577,-52.281185911540256,0.0,0.0
body_center_dark,Mi1,right,3,180,198,0.3862892784902619,0.8991207304100196,-0.5128314519197577,-0.5128314519197577,-52.281185911540256,0.0,0.0
body_center_dark,Mi10,left,0,181,49,1.0233749006540407,1.309851583937255,-0.2864766832832144,-0.2864766832832144,-29.20519145614856,0.0,0.0
body_center_dark,Mi10,right,0,181,52,1.0233749006540407,1.309851583937255,-0.2864766832832144,-0.2864766832832144,-29.20519145614856,0.0,0.0
body_center_dark,Mi10,left,1,180,49,1.0961889231577515,1.3439513164261976,-0.24776239326844607,-0.24776239326844607,-25.258419108004656,0.0,0.0
body_center_dark,Mi10,right,1,180,52,1.0961889231577515,1.3439513164261976,-0.24776239326844607,-0.24776239326844607,-25.258419108004656,0.0,0.0
body_center_dark,Mi10,left,2,180,49,1.0890518677317433,1.331749459852775,-0.2426975921210317,-0.2426975921210317,-24.7420821918469,0.0,0.0
body_center_dark,Mi10,right,2,180,51,1.0890518677317433,1.331749459852775,-0.2426975921210317,-0.2426975921210317,-24.7420821918469,0.0,0.0
body_center_dark,Mi10,left,3,180,48,1.027088842437499,1.314309216580457,-0.287220374142958,-0.287220374142958,-29.281007867083222,0.0,0.0
body_center_dark,Mi10,right,3,180,51,1.027088842437499,1.314309216580457,-0.287220374142958,-0.287220374142958,-29.281007867083222,0.0,0.0
body_center_dark,Mi13,left,0,181,92,0.6641453465868755,0.7043869191194108,-0.04024157253253524,-0.04024157253253524,-4.10247290229656,0.0,0.0
body_center_dark,Mi13,right,0,181,89,0.6641453465868755,0.7043869191194108,-0.04024157253253524,-0.04024157253253524,-4.10247290229656,0.0,0.0
body_center_dark,Mi13,left,1,180,92,0.6590742460969422,0.6939696797480186,-0.03489543365107639,-0.03489543365107639,-3.557454690710353,0.0,0.0
body_center_dark,Mi13,right,1,180,88,0.6590742460969422,0.6939696797480186,-0.03489543365107639,-0.03489543365107639,-3.557454690710353,0.0,0.0
body_center_dark,Mi13,left,2,180,92,0.6459833492214481,0.6802149886886278,-0.034231639467179775,-0.034231639467179775,-3.4897834373085077,0.0,0.0
body_center_dark,Mi13,right,2,180,88,0.6459833492214481,0.6802149886886278,-0.034231639467179775,-0.034231639467179775,-3.4897834373085077,0.0,0.0
body_center_dark,Mi13,left,3,180,91,0.6041484041760365,0.6437135644050108,-0.03956516022897427,-0.03956516022897427,-4.033515280327505,0.0,0.0
body_center_dark,Mi13,right,3,180,88,0.6041484041760365,0.6437135644050108,-0.03956516022897427,-0.03956516022897427,-4.033515280327505,0.0,0.0
body_center_dark,Mi14,left,0,181,31,0.25151373525999116,0.2970692886358631,-0.04555555337587197,-0.04555555337587197,-4.644212726094109,0.0,0.0
body_center_dark,Mi14,right,0,181,31,0.25151373525999116,0.2970692886358631,-0.04555555337587197,-0.04555555337587197,-4.644212726094109,0.0,0.0
body_center_dark,Mi14,left,1,180,31,0.24949802486743364,0.2846798411467009,-0.03518181627926728,-0.03518181627926728,-3.58665029361309,0.0,0.0
body_center_dark,Mi14,right,1,180,31,0.24949802486743364,0.2846798411467009,-0.03518181627926728,-0.03518181627926728,-3.58665029361309,0.0,0.0
body_center_dark,Mi14,left,2,180,31,0.2538322266863866,0.2897927312594321,-0.035960504573045504,-0.035960504573045504,-3.6660345577836297,0.0,0.0
body_center_dark,Mi14,right,2,180,31,0.2538322266863866,0.2897927312594321,-0.035960504573045504,-0.035960504573045504,-3.6660345577836297,0.0,0.0
body_center_dark,Mi14,left,3,180,31,0.2508472401027878,0.2944328193552792,-0.0435855792524914,-0.0435855792524914,-4.443381472472991,0.0,0.0
body_center_dark,Mi14,right,3,180,31,0.2508472401027878,0.2944328193552792,-0.0435855792524914,-0.0435855792524914,-4.443381472472991,0.0,0.0
body_center_dark,Mi15,left,0,181,125,-0.017842481826118178,0.38539225814956657,-0.40323473997568476,-0.40323473997568476,-41.10822440344199,0.0,0.0
body_center_dark,Mi15,right,0,181,121,-0.017842481826118178,0.38539225814956657,-0.40323473997568476,-0.40323473997568476,-41.10822440344199,0.0,0.0
body_center_dark,Mi15,left,1,180,125,-0.03524952391162515,0.3088471113341964,-0.34409663524582157,-0.34409663524582157,-35.07932302412119,0.0,0.0
body_center_dark,Mi15,right,1,180,121,-0.03524952391162515,0.3088471113341964,-0.34409663524582157,-0.34409663524582157,-35.07932302412119,0.0,0.0
body_center_dark,Mi15,left,2,180,124,-0.017965603515525192,0.31984267519373033,-0.3378082787092555,-0.3378082787092555,-34.438249361545395,0.0,0.0
body_center_dark,Mi15,right,2,180,120,-0.017965603515525192,0.31984267519373033,-0.3378082787092555,-0.3378082787092555,-34.438249361545395,0.0,0.0
body_center_dark,Mi15,left,3,180,124,0.03755543720973138,0.45175836745442616,-0.4142029302446948,-0.4142029302446948,-42.22638904100596,0.0,0.0
body_center_dark,Mi15,right,3,180,120,0.03755543720973138,0.45175836745442616,-0.4142029302446948,-0.4142029302446948,-42.22638904100596,0.0,0.0
body_center_dark,Mi2,left,0,181,103,1.1914570710688666,1.2628544802412143,-0.07139740917234771,-0.07139740917234771,-7.278690120445029,0.0,0.0
body_center_dark,Mi2,right,0,181,105,1.1914570710688666,1.2628544802412143,-0.07139740917234771,-0.07139740917234771,-7.278690120445029,0.0,0.0
body_center_dark,Mi2,left,1,180,103,1.1943732857290241,1.2509396960751877,-0.05656641034616361,-0.05656641034616361,-5.766727069070228,0.0,0.0
body_center_dark,Mi2,right,1,180,105,1.1943732857290241,1.2509396960751877,-0.05656641034616361,-0.05656641034616361,-5.766727069070228,0.0,0.0
body_center_dark,Mi2,left,2,180,102,1.1828909741921558,1.239360985573795,-0.05647001138163921,-0.05647001138163921,-5.756899566940408,0.0,0.0
body_center_dark,Mi2,right,2,180,105,1.1828909741921558,1.239360985573795,-0.05647001138163921,-0.05647001138163921,-5.756899566940408,0.0,0.0
body_center_dark,Mi2,left,3,180,102,1.142261889204383,1.2074919471310244,-0.06523005792664138,-0.06523005792664138,-6.649952479936597,0.0,0.0
body_center_dark,Mi2,right,3,180,104,1.142261889204383,1.2074919471310244,-0.06523005792664138,-0.06523005792664138,-6.649952479936597,0.0,0.0
body_center_dark,Mi4,left,0,181,191,1.8023359740888751,2.639581972393542,-0.8372459983046667,-0.8372459983046667,-85.3539959906913,0.0,0.0
body_center_dark,Mi4,right,0,181,191,1.8023359740888751,2.639581972393542,-0.8372459983046667,-0.8372459983046667,-85.3539959906913,0.0,0.0
body_center_dark,Mi4,left,1,180,191,1.879631180005769,2.5711297013693386,-0.6914985213635696,-0.6914985213635696,-70.49560360939154,0.0,0.0
body_center_dark,Mi4,right,1,180,191,1.879631180005769,2.5711297013693386,-0.6914985213635696,-0.6914985213635696,-70.49560360939154,0.0,0.0
body_center_dark,Mi4,left,2,180,191,1.8828775700621514,2.5645718904005155,-0.6816943203383641,-0.6816943203383641,-69.49610317977849,0.0,0.0
body_center_dark,Mi4,right,2,180,191,1.8828775700621514,2.5645718904005155,-0.6816943203383641,-0.6816943203383641,-69.49610317977849,0.0,0.0
body_center_dark,Mi4,left,3,180,191,1.7736863447534335,2.6090702023771075,-0.8353838576236741,-0.8353838576236741,-85.16415794005698,0.0,0.0
body_center_dark,Mi4,right,3,180,191,1.7736863447534335,2.6090702023771075,-0.8353838576236741,-0.8353838576236741,-85.16415794005698,0.0,0.0
body_center_dark,Mi9,left,0,181,201,0.5836588887044984,0.1584954691355237,0.42516341956897474,0.42516341956897474,43.34376859699659,319.9502487562189,319.9502487562189
body_center_dark,Mi9,right,0,181,192,0.5836588887044984,0.1584954691355237,0.42516341956897474,0.42516341956897474,43.34376859699659,320.0,320.0
body_center_dark,Mi9,left,1,180,200,0.4909741293441685,0.13415750244261693,0.3568166269015516,0.3568166269015516,36.37607704741092,310.0,310.0
body_center_dark,Mi9,right,1,180,192,0.4909741293441685,0.13415750244261693,0.3568166269015516,0.3568166269015516,36.37607704741092,310.0,310.0
body_center_dark,Mi9,left,2,180,200,0.485528869505937,0.1356207767802011,0.34990809272573586,0.34990809272573586,35.67177866970813,310.0,310.0
body_center_dark,Mi9,right,2,180,192,0.485528869505937,0.1356207767802011,0.34990809272573586,0.34990809272573586,35.67177866970813,310.0,310.0
body_center_dark,Mi9,left,3,180,200,0.5486075132387972,0.11770578901846926,0.4309017242203279,0.4309017242203279,43.92876659423603,320.0,320.0
body_center_dark,Mi9,right,3,180,191,0.5486075132387972,0.11770578901846926,0.4309017242203279,0.4309017242203279,43.92876659423603,320.0,320.0
body_center_dark,R7,left,0,181,168,0.2244641214907581,0.4320753999054432,-0.2076112784146851,-0.2076112784146851,-21.165168016701593,0.0,0.0
body_center_dark,R7,right,0,181,168,0.2244641214907581,0.4320753999054432,-0.2076112784146851,-0.2076112784146851,-21.165168016701593,0.0,0.0
body_center_dark,R7,left,1,180,168,0.2585948958216856,0.4320753999054432,-0.1734805040837576,-0.1734805040837576,-17.685667390481715,0.0,0.0
body_center_dark,R7,right,1,180,168,0.2585948958216856,0.4320753999054432,-0.1734805040837576,-0.1734805040837576,-17.685667390481715,0.0,0.0
body_center_dark,R7,left,2,180,168,0.26153524334852896,0.4320753999054432,-0.17054015655691424,-0.17054015655691424,-17.38591031606677,0.0,0.0
body_center_dark,R7,right,2,180,168,0.26153524334852896,0.4320753999054432,-0.17054015655691424,-0.17054015655691424,-17.38591031606677,0.0,0.0
body_center_dark,R7,left,3,180,168,0.2233107254995654,0.4320753999054432,-0.2087646744058778,-0.2087646744058778,-21.282752283461047,0.0,0.0
body_center_dark,R7,right,3,180,167,0.2233107254995654,0.4320753999054432,-0.2087646744058778,-0.2087646744058778,-21.282752283461047,0.0,0.0
body_center_dark,R8,left,0,181,168,1.4133249887610009,1.777094915509224,-0.36376992674822306,-0.36376992674822306,-37.08493911236749,0.0,0.0
body_center_dark,R8,right,0,181,164,1.4133249887610009,1.777094915509224,-0.36376992674822306,-0.36376992674822306,-37.08493911236749,0.0,0.0
body_center_dark,R8,left,1,180,168,1.4731278538703918,1.777094915509224,-0.30396706163883214,-0.30396706163883214,-30.98826797973181,0.0,0.0
body_center_dark,R8,right,1,180,164,1.4731278538703918,1.777094915509224,-0.30396706163883214,-0.30396706163883214,-30.98826797973181,0.0,0.0
body_center_dark,R8,left,2,180,167,1.4782798379659652,1.777094915509224,-0.29881507754325876,-0.29881507754325876,-30.46304309871941,0.0,0.0
body_center_dark,R8,right,2,180,163,1.4782798379659652,1.777094915509224,-0.29881507754325876,-0.29881507754325876,-30.46304309871941,0.0,0.0
body_center_dark,R8,left,3,180,167,1.4113040447235108,1.777094915509224,-0.36579087078571315,-0.36579087078571315,-37.29096655188064,0.0,0.0
body_center_dark,R8,right,3,180,163,1.4113040447235108,1.777094915509224,-0.36579087078571315,-0.36579087078571315,-37.29096655188064,0.0,0.0
body_center_dark,T1,left,0,181,162,-0.16443739733169915,-0.3286785634841708,0.16424116615247164,0.16424116615247164,16.743752571730138,270.0,270.0
body_center_dark,T1,right,0,181,187,-0.16443739733169915,-0.3286785634841708,0.16424116615247164,0.16424116615247164,16.743752571730138,270.0,270.0
body_center_dark,T1,left,1,180,161,-0.19865218932585169,-0.3358265188626117,0.13717432953676004,0.13717432953676004,13.98439311386927,260.0,260.0
body_center_dark,T1,right,1,180,186,-0.19865218932585169,-0.3358265188626117,0.13717432953676004,0.13717432953676004,13.98439311386927,260.0,260.0
body_center_dark,T1,left,2,180,161,-0.20136382521337104,-0.3363005723907716,0.13493674717740056,0.13493674717740056,13.756280234122652,260.0,260.0
body_center_dark,T1,right,2,180,186,-0.20136382521337104,-0.3363005723907716,0.13493674717740056,0.13493674717740056,13.756280234122652,260.0,260.0
body_center_dark,T1,left,3,180,161,-0.17254267725188077,-0.3372768853687578,0.164734208116877,0.164734208116877,16.794016295818768,270.0,270.0
body_center_dark,T1,right,3,180,186,-0.17254267725188077,-0.3372768853687578,0.164734208116877,0.164734208116877,16.794016295818768,270.0,270.0
body_center_dark,T2,left,0,181,185,4.179309525871804,4.8880819525178625,-0.7087724266460587,-0.7087724266460587,-72.25661153921223,0.0,0.0
body_center_dark,T2,right,0,181,179,4.179309525871804,4.8880819525178625,-0.7087724266460587,-0.7087724266460587,-72.25661153921223,0.0,0.0
body_center_dark,T2,left,1,180,185,4.6642771354979935,5.260784925023715,-0.5965077895257211,-0.5965077895257211,-60.81166536321532,0.0,0.0
body_center_dark,T2,right,1,180,179,4.6642771354979935,5.260784925023715,-0.5965077895257211,-0.5965077895257211,-60.81166536321532,0.0,0.0
body_center_dark,T2,left,2,180,184,4.651812515325016,5.256742591493659,-0.6049300761686434,-0.6049300761686434,-61.67028495866049,0.0,0.0
body_center_dark,T2,right,2,180,179,4.651812515325016,5.256742591493659,-0.6049300761686434,-0.6049300761686434,-61.67028495866049,0.0,0.0
body_center_dark,T2,left,3,180,184,4.190515327950319,4.832435068239769,-0.6419197402894499,-0.6419197402894499,-65.44123835761057,0.0,0.0
body_center_dark,T2,right,3,180,179,4.190515327950319,4.832435068239769,-0.6419197402894499,-0.6419197402894499,-65.44123835761057,0.0,0.0
body_center_dark,T2a,left,0,181,228,0.28520199144001823,0.5265516713879056,-0.24134967994788736,-0.24134967994788736,-24.604667751580443,0.0,0.0
body_center_dark,T2a,right,0,181,218,0.28520199144001823,0.5265516713879056,-0.24134967994788736,-0.24134967994788736,-24.604667751580443,0.0,0.0
body_center_dark,T2a,left,1,180,228,0.2828818204780368,0.48243532615403334,-0.19955350567599656,-0.19955350567599656,-20.343709206000113,0.0,0.0
body_center_dark,T2a,right,1,180,218,0.2828818204780368,0.48243532615403334,-0.19955350567599656,-0.19955350567599656,-20.343709206000113,0.0,0.0
body_center_dark,T2a,left,2,180,227,0.2700352020432345,0.4707161839430531,-0.2006809818998186,-0.2006809818998186,-20.458651052581132,0.0,0.0
body_center_dark,T2a,right,2,180,218,0.2700352020432345,0.4707161839430531,-0.2006809818998186,-0.2006809818998186,-20.458651052581132,0.0,0.0
body_center_dark,T2a,left,3,180,227,0.26458046225727433,0.49271181393414737,-0.22813135167687304,-0.22813135167687304,-23.257110234993494,0.0,0.0
body_center_dark,T2a,right,3,180,217,0.26458046225727433,0.49271181393414737,-0.22813135167687304,-0.22813135167687304,-23.257110234993494,0.0,0.0
body_center_dark,T3,left,0,181,207,0.45265350666589194,0.7389101442464149,-0.28625663758052294,-0.28625663758052294,-29.18275864659996,0.0,0.0
body_center_dark,T3,right,0,181,198,0.45265350666589194,0.7389101442464149,-0.28625663758052294,-0.28625663758052294,-29.18275864659996,0.0,0.0
body_center_dark,T3,left,1,180,206,0.4378353016606222,0.681567477972971,-0.24373217631234884,-0.24373217631234884,-24.847554054473324,0.0,0.0
body_center_dark,T3,right,1,180,198,0.4378353016606222,0.681567477972971,-0.24373217631234884,-0.24373217631234884,-24.847554054473324,0.0,0.0
body_center_dark,T3,left,2,180,206,0.4199730927454463,0.6613362108253771,-0.24136311807993077,-0.24136311807993077,-24.60603771724272,0.0,0.0
body_center_dark,T3,right,2,180,197,0.4199730927454463,0.6613362108253771,-0.24136311807993077,-0.24136311807993077,-24.60603771724272,0.0,0.0
body_center_dark,T3,left,3,180,206,0.3737654504346816,0.6631882666299741,-0.2894228161952925,-0.2894228161952925,-29.505538328244388,0.0,0.0
body_center_dark,T3,right,3,180,197,0.3737654504346816,0.6631882666299741,-0.2894228161952925,-0.2894228161952925,-29.505538328244388,0.0,0.0
body_center_dark,T4a,left,0,181,183,-0.21328825914498434,0.11081182281856518,-0.3241000819635495,-0.3241000819635495,-33.040751645889756,0.0,0.0
body_center_dark,T4a,right,0,181,184,-0.21328825914498434,0.11081182281856518,-0.3241000819635495,-0.3241000819635495,-33.040751645889756,0.0,0.0
body_center_dark,T4a,left,1,180,182,-0.16359325838242916,0.1319679812127207,-0.29556123959514985,-0.29556123959514985,-30.131326886591054,0.0,0.0
body_center_dark,T4a,right,1,180,184,-0.16359325838242916,0.1319679812127207,-0.29556123959514985,-0.29556123959514985,-30.131326886591054,0.0,0.0
body_center_dark,T4a,left,2,180,182,-0.13821512730606222,0.1446123797504697,-0.2828275070565319,-0.2828275070565319,-28.833172033359705,0.0,0.0
body_center_dark,T4a,right,2,180,183,-0.13821512730606222,0.1446123797504697,-0.2828275070565319,-0.2828275070565319,-28.833172033359705,0.0,0.0
body_center_dark,T4a,left,3,180,182,-0.13864287240155843,0.20623124876947257,-0.344874121171031,-0.344874121171031,-35.15858471145982,0.0,0.0
body_center_dark,T4a,right,3,180,183,-0.13864287240155843,0.20623124876947257,-0.344874121171031,-0.344874121171031,-35.15858471145982,0.0,0.0
body_center_dark,T4b,left,0,181,189,-0.1828564217261303,0.036158132025469046,-0.21901455375159937,-0.21901455375159937,-22.327687896591836,0.0,0.0
body_center_dark,T4b,right,0,181,188,-0.1828564217261303,0.036158132025469046,-0.21901455375159937,-0.21901455375159937,-22.327687896591836,0.0,0.0
body_center_dark,T4b,left,1,180,189,-0.15527779892888954,0.009221258967550562,-0.1644990578964401,-0.1644990578964401,-16.770043639021335,0.0,0.0
body_center_dark,T4b,right,1,180,188,-0.15527779892888954,0.009221258967550562,-0.1644990578964401,-0.1644990578964401,-16.770043639021335,0.0,0.0
body_center_dark,T4b,left,2,180,189,-0.1634506754318459,0.005798915408457914,-0.16924959084030383,-0.16924959084030383,-17.2543421255656,0.0,0.0
body_center_dark,T4b,right,2,180,188,-0.1634506754318459,0.005798915408457914,-0.16924959084030383,-0.16924959084030383,-17.2543421255656,0.0,0.0
body_center_dark,T4b,left,3,180,189,-0.21051745010206813,-0.015629044629208187,-0.19488840547285993,-0.19488840547285993,-19.8681202574223,0.0,0.0
body_center_dark,T4b,right,3,180,187,-0.21051745010206813,-0.015629044629208187,-0.19488840547285993,-0.19488840547285993,-19.8681202574223,0.0,0.0
body_center_dark,T4c,left,0,181,213,-0.08855881031544896,0.12798923399126208,-0.21654804430671104,-0.21654804430671104,-22.07623678461723,0.0,0.0
body_center_dark,T4c,right,0,181,211,-0.08855881031544896,0.12798923399126208,-0.21654804430671104,-0.21654804430671104,-22.07623678461723,0.0,0.0
body_center_dark,T4c,left,1,180,213,-0.15635625758208738,-0.021992748681643408,-0.13436350890044396,-0.13436350890044396,-13.697840805696432,0.0,0.0
body_center_dark,T4c,right,1,180,211,-0.15635625758208738,-0.021992748681643408,-0.13436350890044396,-0.13436350890044396,-13.697840805696432,0.0,0.0
body_center_dark,T4c,left,2,180,212,-0.20791983874951256,-0.0672975424415199,-0.14062229630799267,-0.14062229630799267,-14.335900009768144,0.0,0.0
body_center_dark,T4c,right,2,180,210,-0.20791983874951256,-0.0672975424415199,-0.14062229630799267,-0.14062229630799267,-14.335900009768144,0.0,0.0
body_center_dark,T4c,left,3,180,212,-0.237087177140807,-0.10986306136926739,-0.12722411577153958,-0.12722411577153958,-12.970007249329015,0.0,0.0
body_center_dark,T4c,right,3,180,210,-0.237087177140807,-0.10986306136926739,-0.12722411577153958,-0.12722411577153958,-12.970007249329015,0.0,0.0
body_center_dark,T4d,left,0,181,201,-0.18058119962880778,-0.2256437747427957,0.045062575113987924,0.045062575113987924,4.593955496231498,190.19900497512438,190.19900497512438
body_center_dark,T4d,right,0,181,194,-0.18058119962880778,-0.2256437747427957,0.045062575113987924,0.045062575113987924,4.593955496231498,190.0,190.0
body_center_dark,T4d,left,1,180,201,-0.1684674589962621,-0.20425514624738653,0.03578768725112444,0.03578768725112444,3.6484164992533517,179.00497512437812,179.00497512437812
body_center_dark,T4d,right,1,180,194,-0.1684674589962621,-0.20425514624738653,0.03578768725112444,0.03578768725112444,3.6484164992533517,175.8762886597938,175.8762886597938
body_center_dark,T4d,left,2,180,200,-0.13229410583315054,-0.16747288695640034,0.03517878112324979,0.03517878112324979,3.5863408711792144,175.65,175.65
body_center_dark,T4d,right,2,180,194,-0.13229410583315054,-0.16747288695640034,0.03517878112324979,0.03517878112324979,3.5863408711792144,175.15463917525773,175.15463917525773
body_center_dark,T4d,left,3,180,200,-0.051085934912811756,-0.08680607807926005,0.035720143166448295,0.035720143166448295,3.64153064068333,177.4,177.4
body_center_dark,T4d,right,3,180,194,-0.051085934912811756,-0.08680607807926005,0.035720143166448295,0.035720143166448295,3.64153064068333,178.55670103092783,178.55670103092783
body_center_dark,T5a,left,0,181,186,0.2179201808066663,0.09452965777814042,0.12339052302852589,0.12339052302852589,12.579187274937135,251.0752688172043,251.0752688172043
body_center_dark,T5a,right,0,181,185,0.2179201808066663,0.09452965777814042,0.12339052302852589,0.12339052302852589,12.579187274937135,250.05405405405406,250.05405405405406
body_center_dark,T5a,left,1,180,186,0.21189254572948105,0.06408565587706916,0.1478068898524119,0.1478068898524119,15.068341573928304,266.8279569892473,266.8279569892473
body_center_dark,T5a,right,1,180,185,0.21189254572948105,0.06408565587706916,0.1478068898524119,0.1478068898524119,15.068341573928304,263.2432432432432,263.2432432432432
body_center_dark,T5a,left,2,180,185,0.22129289543194722,0.08840933347099862,0.13288356196094858,0.13288356196094858,13.54696593093333,260.0,260.0
body_center_dark,T5a,right,2,180,185,0.22129289543194722,0.08840933347099862,0.13288356196094858,0.13288356196094858,13.54696593093333,260.0,260.0
body_center_dark,T5a,left,3,180,185,0.39168028139392846,0.20009736353677,0.19158291785715847,0.19158291785715847,19.531138561159604,279.4594594594595,279.4594594594595
body_center_dark,T5a,right,3,180,185,0.39168028139392846,0.20009736353677,0.19158291785715847,0.19158291785715847,19.531138561159604,278.3783783783784,278.3783783783784
body_center_dark,T5b,left,0,181,190,0.19613749841322997,0.06356658594421843,0.13257091246901154,0.13257091246901154,13.5150925227172,260.0,260.0
body_center_dark,T5b,right,0,181,191,0.19613749841322997,0.06356658594421843,0.13257091246901154,0.13257091246901154,13.5150925227172,260.0,260.0
body_center_dark,T5b,left,1,180,190,0.1197392498846562,0.00023624153172931983,0.11950300835292688,0.11950300835292688,12.182870167770638,250.0,250.0
body_center_dark,T5b,right,1,180,191,0.1197392498846562,0.00023624153172931983,0.11950300835292688,0.11950300835292688,12.182870167770638,250.0,250.0
body_center_dark,T5b,left,2,180,189,0.11192463333815492,-0.007577610105767639,0.11950224344392256,0.11950224344392256,12.182792188251812,250.0,250.0
body_center_dark,T5b,right,2,180,190,0.11192463333815492,-0.007577610105767639,0.11950224344392256,0.11950224344392256,12.182792188251812,250.0,250.0
body_center_dark,T5b,left,3,180,189,0.14060050384270856,0.0021760719125621915,0.13842443193014636,0.13842443193014636,14.111836224841564,260.0,260.0
body_center_dark,T5b,right,3,180,190,0.14060050384270856,0.0021760719125621915,0.13842443193014636,0.13842443193014636,14.111836224841564,260.0,260.0
body_center_dark,T5c,left,0,181,191,0.21408955796744505,0.0051801554864794735,0.20890940248096557,0.20890940248096557,21.29750675176044,280.0,280.0
body_center_dark,T5c,right,0,181,192,0.21408955796744505,0.0051801554864794735,0.20890940248096557,0.20890940248096557,21.29750675176044,280.0,280.0
body_center_dark,T5c,left,1,180,191,0.1605596295752245,-0.03620890313953472,0.1967685327147592,0.1967685327147592,20.059791968474975,280.0,280.0
body_center_dark,T5c,right,1,180,192,0.1605596295752245,-0.03620890313953472,0.1967685327147592,0.1967685327147592,20.059791968474975,280.0,280.0
body_center_dark,T5c,left,2,180,191,0.15144104817736662,-0.03718487341749197,0.18862592159485858,0.18862592159485858,19.22968421246412,278.848167539267,278.848167539267
body_center_dark,T5c,right,2,180,191,0.15144104817736662,-0.03718487341749197,0.18862592159485858,0.18862592159485858,19.22968421246412,278.0104712041885,278.0104712041885
body_center_dark,T5c,left,3,180,190,0.1771277320784672,-0.02318859780995505,0.20031632988842224,0.20031632988842224,20.421476188345597,280.0,280.0
body_center_dark,T5c,right,3,180,191,0.1771277320784672,-0.02318859780995505,0.20031632988842224,0.20031632988842224,20.421476188345597,280.0,280.0
body_center_dark,T5d,left,0,181,185,0.22137710161374113,0.014028081356321293,0.20734902025741983,0.20734902025741983,21.13843181043835,280.0,280.0
