family,super_class,n_roots,mean_selected_frames,total_selected_frames,mean_spike_frames,total_spike_frames,mean_voltage_mv,max_voltage_mv
ORN_VA3,sensory,29,0.034482758620689655,1,0.0,0,-56.123226,-45.0625
ORN_VA7l,sensory,12,0.08333333333333333,1,0.0,0,-49.189503,-45.09375
ORN_VC3,sensory,31,0.03225806451612903,1,0.0,0,-60.787354,-45.25
ORN_VC4,sensory,23,0.043478260869565216,1,0.0,0,-53.12976,-45.0625
ORN_VM5v,sensory,23,0.043478260869565216,1,0.0,0,-50.989227,-45.0
PAM02,central,2,0.5,1,0.0,0,-52.82797,-51.96875
PAM03,central,3,0.3333333333333333,1,0.0,0,-52.805523,-51.3125
PAM12,central,9,0.1111111111111111,1,0.0,0,-47.7837,-45.0
PEN_b(PEN2),central,4,0.25,1,0.0,0,-51.235195,-45.6875
PFNa,central,9,0.1111111111111111,1,0.0,0,-54.697605,-51.375
PLP009,central,1,1.0,1,0.0,0,-51.699062,-45.0
PLP013,central,2,0.5,1,0.0,0,-53.692577,-47.8125
PLP018,central,1,1.0,1,0.0,0,-72.27766,-52.09375
PLP181,central,5,0.2,1,0.0,0,-51.06634,-45.03125
PLP222,central,1,1.0,1,0.0,0,-51.492657,-49.59375
PS062,central,1,1.0,1,0.0,0,-49.895313,-48.3125
PS076,central,1,1.0,1,0.0,0,-52.076717,-51.78125
PS090b,central,2,0.5,1,0.0,0,-54.228203,-45.75
PS095,central,6,0.16666666666666666,1,0.0,0,-51.61409,-48.375
PS097,central,7,0.14285714285714285,1,0.0,0,-51.961338,-50.71875
PS191a,central,2,0.5,1,0.0,0,-49.62023,-47.28125
PS192,central,3,0.3333333333333333,1,0.0,0,-48.885727,-45.34375
PS193c,central,2,0.5,1,0.0,0,-52.433517,-51.21875
PS194,central,4,0.25,1,0.0,0,-52.81832,-50.9375
PS203a,central,2,0.5,1,0.0,0,-60.244377,-48.25
PS208b,central,8,0.125,1,0.0,0,-53.231857,-45.4375
PS209,central,10,0.1,1,0.0,0,-52.487297,-51.0
PS220,central,2,0.5,1,0.0,0,-49.350235,-45.34375
"PS240,PS264",central,6,0.16666666666666666,1,0.0,0,-51.77789,-48.125
"PS267,PS268,PS269",central,17,0.058823529411764705,1,0.0,0,-51.533676,-49.15625
PVLP060,central,4,0.25,1,0.0,0,-52.064804,-45.0
PVLP148,central,4,0.25,1,0.0,0,-62.276405,-51.6875
SA1,central,10,0.1,1,0.0,0,-51.979637,-51.03125
SA3,central,5,0.2,1,0.0,0,-51.881844,-51.3125
SAD021_c,central,2,0.5,1,0.0,0,-60.272186,-52.375
SAD044,central,3,0.3333333333333333,1,0.0,0,-55.209167,-48.71875
SAD047,central,3,0.3333333333333333,1,0.0,0,-53.952137,-51.28125
SAD074,central,1,1.0,1,0.0,0,-50.76,-49.5625
SAD085,central,2,0.5,1,0.0,0,-52.068905,-45.46875
SLP240_b,central,3,0.3333333333333333,1,0.0,0,-53.11323,-51.875
SLP451a,central,1,1.0,1,0.0,0,-50.17781,-49.34375
SMP578,central,5,0.2,1,0.0,0,-52.38603,-49.75
UNKNOWN,sensory,55,0.01818181818181818,1,0.0,0,-52.076622,-50.90625
VA1d_vPN,central,2,0.5,1,0.0,0,-49.97242,-45.0625
VES027,central,1,1.0,1,0.0,0,-48.497814,-45.09375
VES074,central,2,0.5,1,0.0,0,-53.92789,-49.59375
WED024,central,2,0.5,1,0.0,0,-50.004143,-48.09375
WED057,central,10,0.1,1,0.0,0,-50.987984,-45.28125
"WED080,WED083,WED084,WED087",central,6,0.16666666666666666,1,0.0,0,-65.185936,-47.6875
WED108,central,2,0.5,1,0.0,0,-52.643204,-50.71875
WED144,central,4,0.25,1,0.0,0,-49.048634,-45.03125
WED163a,central,4,0.25,1,0.0,0,-51.989803,-50.8125
WED164a,central,5,0.2,1,0.0,0,-51.767967,-50.84375
WED168,central,6,0.16666666666666666,1,0.0,0,-54.685883,-46.0
Y3,optic,6,0.16666666666666666,1,0.0,0,-59.227734,-47.5625
cL15,visual_centrifugal,1,1.0,1,0.0,0,-49.566406,-45.0
cLP02,visual_centrifugal,51,0.0196078431372549,1,0.0,0,-50.992107,-46.65625
"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",central,49,0.02040816326530612,1,0.0,0,-51.424587,-46.25
"vDeltaF,vDeltaG,vDeltaH,vDeltaI",central,6,0.16666666666666666,1,0.0,0,-50.600338,-48.25
"(M_adPNm4,M_adPNm5)a",central,1,0.0,0,0.0,0,-53.1275,-51.40625
"(M_adPNm4,M_adPNm5)b",central,6,0.0,0,0.0,0,-53.493515,-47.9375
"(M_adPNm4,M_adPNm5)d",central,2,0.0,0,0.0,0,-50.260548,-47.96875
"(M_lPNm12,M_lPNm13)b",central,4,0.0,0,0.0,0,-51.855587,-47.46875
"(PS023,PS024)a",central,1,0.0,0,0.0,0,-52.411877,-50.28125
"(PS082,PS084)a",central,1,0.0,0,0.0,0,-51.4,-50.15625
5-HTPMPV01,central,2,0.0,0,0.0,0,-50.740078,-45.34375
5-HTPMPV03,visual_centrifugal,2,0.0,0,0.0,0,-68.20336,-47.25
AC neuron,central,4,0.0,0,0.0,0,-54.579258,-51.78125
AL-AST1,central,1,0.0,0,0.0,0,-50.456875,-45.0625
ALIN3,central,2,0.0,0,0.0,0,-51.971405,-47.5
ALIN5,central,1,0.0,0,0.0,0,-57.352657,-49.90625
AN_FLA_1,ascending,1,0.0,0,0.0,0,-52.001095,-52.0
AN_FLA_GNG_1,ascending,4,0.0,0,0.0,0,-51.96301,-48.28125
AN_FLA_GNG_2,ascending,2,0.0,0,0.0,0,-52.02336,-51.1875
AN_FLA_PRW_2,ascending,4,0.0,0,0.0,0,-51.980667,-51.46875
AN_FLA_SMP_1,ascending,1,0.0,0,0.0,0,-52.07547,-51.8125
AN_GNG_102,ascending,2,0.0,0,0.0,0,-51.95633,-51.28125
AN_GNG_103,ascending,3,0.0,0,0.0,0,-51.980835,-51.1875
AN_GNG_104,ascending,2,0.0,0,0.0,0,-51.961014,-51.625
AN_GNG_105,ascending,2,0.0,0,0.0,0,-52.69828,-51.46875
AN_GNG_113,ascending,2,0.0,0,0.0,0,-52.21492,-51.90625
AN_GNG_124,ascending,1,0.0,0,0.0,0,-51.992188,-51.375
AN_GNG_130,ascending,2,0.0,0,0.0,0,-52.00367,-52.0
AN_GNG_132,ascending,2,0.0,0,0.0,0,-52.00289,-51.9375
AN_GNG_157,ascending,2,0.0,0,0.0,0,-52.015076,-51.9375
AN_GNG_161,ascending,3,0.0,0,0.0,0,-51.979427,-51.8125
AN_GNG_177,ascending,2,0.0,0,0.0,0,-52.00328,-51.84375
AN_GNG_199,ascending,3,0.0,0,0.0,0,-52.0787,-51.0625
AN_GNG_202,ascending,2,0.0,0,0.0,0,-52.033127,-51.96875
AN_GNG_52,ascending,2,0.0,0,0.0,0,-52.129295,-51.59375
AN_GNG_53,ascending,2,0.0,0,0.0,0,-52.42617,-51.84375
AN_GNG_54,ascending,2,0.0,0,0.0,0,-52.020782,-51.09375
AN_GNG_55,ascending,2,0.0,0,0.0,0,-51.99508,-51.125
AN_GNG_56,ascending,2,0.0,0,0.0,0,-52.190937,-51.53125
AN_GNG_6,ascending,1,0.0,0,0.0,0,-52.025,-51.90625
AN_GNG_60,ascending,1,0.0,0,0.0,0,-52.005627,-52.0
AN_GNG_76,ascending,2,0.0,0,0.0,0,-52.09703,-51.6875
AN_GNG_77,ascending,2,0.0,0,0.0,0,-52.042812,-51.25
AN_GNG_78,ascending,2,0.0,0,0.0,0,-51.99547,-51.6875
AN_GNG_79,ascending,1,0.0,0,0.0,0,-52.49953,-51.96875
AN_GNG_80,ascending,1,0.0,0,0.0,0,-52.003437,-51.34375
AN_GNG_82,ascending,1,0.0,0,0.0,0,-51.96047,-51.09375
AN_GNG_IPS_1,ascending,1,0.0,0,0.0,0,-52.112656,-52.0
AN_GNG_IPS_12,ascending,2,0.0,0,0.0,0,-51.958515,-51.34375
AN_GNG_IPS_14,ascending,7,0.0,0,0.0,0,-51.98808,-51.3125
AN_GNG_IPS_15,ascending,3,0.0,0,0.0,0,-51.962032,-50.65625
AN_GNG_IPS_17,ascending,1,0.0,0,0.0,0,-52.131405,-52.0
AN_GNG_IPS_2,ascending,2,0.0,0,0.0,0,-52.169533,-51.25
AN_GNG_IPS_20,ascending,1,0.0,0,0.0,0,-51.99297,-51.4375
AN_GNG_IPS_9,ascending,2,0.0,0,0.0,0,-52.02625,-51.21875
AN_GNG_LAL_1,ascending,1,0.0,0,0.0,0,-52.083908,-51.6875
AN_GNG_SAD_15,ascending,2,0.0,0,0.0,0,-51.916172,-51.65625
AN_GNG_SAD_24,ascending,2,0.0,0,0.0,0,-51.97789,-51.375
AN_GNG_SAD_34,ascending,2,0.0,0,0.0,0,-52.397423,-51.6875
AN_GNG_VES_10,ascending,4,0.0,0,0.0,0,-51.937737,-51.75
AN_GNG_VES_12,ascending,3,0.0,0,0.0,0,-52.010418,-51.28125
AN_GNG_WED_3,ascending,1,0.0,0,0.0,0,-52.044376,-51.90625
AN_IPS_GNG_1,ascending,1,0.0,0,0.0,0,-51.993126,-51.84375
AN_IPS_GNG_2,ascending,2,0.0,0,0.0,0,-52.04203,-51.53125
AN_IPS_LAL_1,ascending,1,0.0,0,0.0,0,-52.247658,-51.84375
AN_LAL_1,ascending,2,0.0,0,0.0,0,-52.114296,-51.71875
AN_SAD_FLA_1,ascending,2,0.0,0,0.0,0,-52.004684,-52.0
AN_SLP_AVLP_1,ascending,1,0.0,0,0.0,0,-51.84172,-51.5
AN_SMP_1,ascending,2,0.0,0,0.0,0,-51.765312,-51.375
AN_SPS_GNG_1,ascending,2,0.0,0,0.0,0,-51.973827,-51.90625
AN_SPS_IPS_4,ascending,2,0.0,0,0.0,0,-52.05609,-51.5
AN_SPS_IPS_5,ascending,2,0.0,0,0.0,0,-49.09578,-47.15625
AN_multi_1,ascending,2,0.0,0,0.0,0,-51.97508,-51.90625
AN_multi_100,ascending,1,0.0,0,0.0,0,-51.980625,-51.84375
AN_multi_109,ascending,1,0.0,0,0.0,0,-52.003124,-52.0
AN_multi_11,ascending,1,0.0,0,0.0,0,-51.84656,-50.8125
AN_multi_12,ascending,2,0.0,0,0.0,0,-51.09836,-50.03125
AN_multi_124,ascending,9,0.0,0,0.0,0,-51.28144,-46.0
AN_multi_125,ascending,2,0.0,0,0.0,0,-50.311485,-46.25
AN_multi_13,ascending,1,0.0,0,0.0,0,-51.574375,-51.1875
AN_multi_2,ascending,2,0.0,0,0.0,0,-52.154533,-51.53125
AN_multi_3,ascending,1,0.0,0,0.0,0,-51.99906,-51.96875
AN_multi_36,ascending,1,0.0,0,0.0,0,-56.5675,-51.9375
AN_multi_38,ascending,2,0.0,0,0.0,0,-51.71656,-50.96875
AN_multi_39,ascending,2,0.0,0,0.0,0,-52.019062,-51.25
AN_multi_40,ascending,1,0.0,0,0.0,0,-51.987343,-51.90625
AN_multi_41,ascending,2,0.0,0,0.0,0,-52.480625,-51.125
AN_multi_43,ascending,1,0.0,0,0.0,0,-51.996407,-51.875
AN_multi_44,ascending,1,0.0,0,0.0,0,-51.92375,-51.875
AN_multi_45,ascending,1,0.0,0,0.0,0,-52.266407,-51.96875
AN_multi_46,ascending,1,0.0,0,0.0,0,-52.813908,-51.9375
AN_multi_48,ascending,1,0.0,0,0.0,0,-52.02922,-51.375
AN_multi_52,ascending,1,0.0,0,0.0,0,-52.573437,-51.46875
AN_multi_6,ascending,1,0.0,0,0.0,0,-52.116405,-51.8125
AN_multi_73,ascending,2,0.0,0,0.0,0,-51.17453,-50.59375
AN_multi_74,ascending,2,0.0,0,0.0,0,-51.924294,-51.59375
AN_multi_75,ascending,2,0.0,0,0.0,0,-51.57828,-51.03125
AN_multi_77,ascending,2,0.0,0,0.0,0,-52.39367,-51.375
AN_multi_78,ascending,2,0.0,0,0.0,0,-52.32617,-51.625
AN_multi_79,ascending,1,0.0,0,0.0,0,-51.70672,-51.34375
AN_multi_84,ascending,1,0.0,0,0.0,0,-51.90906,-51.78125
AOTU020,central,1,0.0,0,0.0,0,-51.570312,-51.15625
AOTU021,central,2,0.0,0,0.0,0,-52.810234,-51.6875
AOTU023,central,1,0.0,0,0.0,0,-60.25797,-51.125
AOTU024,central,1,0.0,0,0.0,0,-52.804844,-51.75
AOTU026,central,1,0.0,0,0.0,0,-54.51547,-51.90625
AOTU027,central,2,0.0,0,0.0,0,-56.20906,-51.3125
AOTU028,central,2,0.0,0,0.0,0,-52.96617,-48.84375
AOTU030,central,1,0.0,0,0.0,0,-67.80312,-51.4375
"AOTU032,AOTU034",central,7,0.0,0,0.0,0,-50.19147,-45.375
AOTU035,central,1,0.0,0,0.0,0,-63.907032,-50.4375
AOTU041,central,4,0.0,0,0.0,0,-62.39707,-45.03125
AOTU042,central,3,0.0,0,0.0,0,-51.822865,-45.15625
"AOTU048,AOTU049",central,3,0.0,0,0.0,0,-53.261875,-46.0
AOTU050a,central,1,0.0,0,0.0,0,-51.12,-49.5
AOTU050b,central,4,0.0,0,0.0,0,-51.717968,-49.28125
AOTU051,central,3,0.0,0,0.0,0,-51.461147,-47.375
AOTU052,central,2,0.0,0,0.0,0,-52.753437,-49.0
AOTU053,central,2,0.0,0,0.0,0,-50.312424,-45.90625
AOTU059,central,7,0.0,0,0.0,0,-52.29931,-50.5
AOTU060,central,4,0.0,0,0.0,0,-52.290115,-51.3125
AOTU061,central,2,0.0,0,0.0,0,-53.45141,-50.78125
AOTU062,central,5,0.0,0,0.0,0,-52.84956,-51.5625
AOTUv1A_T01,central,3,0.0,0,0.0,0,-51.177032,-45.125
AOTUv4B_P02,central,1,0.0,0,0.0,0,-52.537342,-48.4375
ATL008,central,1,0.0,0,0.0,0,-55.15203,-50.6875
ATL010,central,5,0.0,0,0.0,0,-51.278004,-49.40625
"ATL017,ATL018",central,1,0.0,0,0.0,0,-51.981407,-51.15625
ATL042,central,1,0.0,0,0.0,0,-47.899532,-45.03125
AVLP093,central,1,0.0,0,0.0,0,-52.774532,-50.6875
AVLP108,central,1,0.0,0,0.0,0,-54.03578,-51.125
AVLP120,central,1,0.0,0,0.0,0,-54.8675,-51.96875
AVLP140,central,1,0.0,0,0.0,0,-53.285156,-50.84375
AVLP200,central,2,0.0,0,0.0,0,-51.61133,-49.96875
AVLP201,central,1,0.0,0,0.0,0,-51.066093,-45.375
AVLP202,central,1,0.0,0,0.0,0,-53.61578,-49.65625
AVLP203,central,1,0.0,0,0.0,0,-55.251877,-51.90625
AVLP205a,central,1,0.0,0,0.0,0,-51.283905,-49.0625
AVLP205b,central,1,0.0,0,0.0,0,-51.586876,-49.84375
AVLP212,central,1,0.0,0,0.0,0,-51.466095,-48.375
AVLP252,central,1,0.0,0,0.0,0,-51.693283,-49.28125
"AVLP253,AVLP254",central,2,0.0,0,0.0,0,-52.538437,-50.25
AVLP255,central,1,0.0,0,0.0,0,-52.758907,-51.96875
AVLP280,central,1,0.0,0,0.0,0,-52.919376,-45.15625
AVLP281,central,1,0.0,0,0.0,0,-53.93953,-48.71875
AVLP289,central,1,0.0,0,0.0,0,-71.76953,-49.5
AVLP290a,central,1,0.0,0,0.0,0,-58.86297,-46.625
AVLP290b,central,2,0.0,0,0.0,0,-54.174923,-45.03125
AVLP292,central,1,0.0,0,0.0,0,-51.95578,-45.15625
AVLP297,central,2,0.0,0,0.0,0,-55.965546,-51.75
AVLP298,central,1,0.0,0,0.0,0,-53.47531,-48.40625
AVLP299_a,central,2,0.0,0,0.0,0,-57.37047,-51.5
AVLP299_b,central,1,0.0,0,0.0,0,-60.26078,-51.625
AVLP299_c,central,2,0.0,0,0.0,0,-60.205,-51.625
AVLP300_a,central,2,0.0,0,0.0,0,-55.458046,-50.28125
AVLP303,central,1,0.0,0,0.0,0,-65.68875,-50.75
AVLP304,central,1,0.0,0,0.0,0,-66.57437,-49.9375
AVLP305,central,1,0.0,0,0.0,0,-58.9075,-50.3125
AVLP309a,central,2,0.0,0,0.0,0,-56.44117,-52.03125
AVLP309b,central,1,0.0,0,0.0,0,-53.369373,-52.0
AVLP322,central,1,0.0,0,0.0,0,-62.966873,-47.78125
AVLP342,central,1,0.0,0,0.0,0,-53.46703,-50.53125
AVLP344,central,1,0.0,0,0.0,0,-55.65828,-51.5
AVLP345,central,1,0.0,0,0.0,0,-56.28781,-50.8125
AVLP347,central,1,0.0,0,0.0,0,-53.646408,-51.53125
AVLP363,central,1,0.0,0,0.0,0,-54.067345,-51.125
AVLP370b,central,1,0.0,0,0.0,0,-56.353127,-45.40625
AVLP428,central,1,0.0,0,0.0,0,-52.630783,-46.15625
AVLP442,central,1,0.0,0,0.0,0,-76.067345,-52.09375
AVLP443,central,1,0.0,0,0.0,0,-68.02828,-51.65625
AVLP445,central,1,0.0,0,0.0,0,-56.288593,-49.375
AVLP447,central,2,0.0,0,0.0,0,-49.07797,-46.4375
AVLP448,central,2,0.0,0,0.0,0,-55.03969,-48.90625
AVLP449,central,2,0.0,0,0.0,0,-57.407654,-45.1875
AVLP451a,central,2,0.0,0,0.0,0,-61.786247,-52.15625
AVLP451b,central,2,0.0,0,0.0,0,-58.16461,-49.09375
AVLP451c,central,2,0.0,0,0.0,0,-57.99344,-51.4375
AVLP454_b,central,10,0.0,0,0.0,0,-55.257812,-45.28125
AVLP455,central,3,0.0,0,0.0,0,-54.54479,-51.625
AVLP457,central,3,0.0,0,0.0,0,-59.573334,-51.0
AVLP458,central,1,0.0,0,0.0,0,-54.287033,-49.96875
AVLP459,central,3,0.0,0,0.0,0,-55.580105,-52.1875
AVLP460,central,3,0.0,0,0.0,0,-53.76453,-49.65625
AVLP462a,central,5,0.0,0,0.0,0,-50.22959,-45.03125
AVLP462b,central,5,0.0,0,0.0,0,-48.804188,-45.0
AVLP478,central,1,0.0,0,0.0,0,-71.20187,-51.9375
AVLP488,central,2,0.0,0,0.0,0,-55.6632,-49.90625
AVLP490,central,2,0.0,0,0.0,0,-49.701797,-45.1875
AVLP491,central,1,0.0,0,0.0,0,-55.929375,-51.5
AVLP492,central,2,0.0,0,0.0,0,-53.836487,-46.75
AVLP494,central,3,0.0,0,0.0,0,-66.47672,-51.78125
AVLP496a,central,2,0.0,0,0.0,0,-50.604218,-47.0625
AVLP497,central,1,0.0,0,0.0,0,-51.800156,-51.59375
AVLP502,central,2,0.0,0,0.0,0,-65.36617,-49.21875
AVLP503,central,2,0.0,0,0.0,0,-53.907814,-45.0625
AVLP504,central,2,0.0,0,0.0,0,-55.950157,-50.53125
AVLP506,central,1,0.0,0,0.0,0,-51.24953,-45.0625
AVLP507,central,1,0.0,0,0.0,0,-65.43969,-51.34375
AVLP508,central,1,0.0,0,0.0,0,-57.166092,-51.6875
AVLP509,central,2,0.0,0,0.0,0,-68.97844,-49.75
AVLP517,central,3,0.0,0,0.0,0,-55.155624,-51.40625
AVLP519a,central,2,0.0,0,0.0,0,-61.421173,-51.90625
AVLP519b,central,1,0.0,0,0.0,0,-55.750782,-51.96875
AVLP520,central,1,0.0,0,0.0,0,-68.91391,-51.3125
AVLP521,central,1,0.0,0,0.0,0,-54.598595,-51.6875
AVLP522,central,1,0.0,0,0.0,0,-59.71703,-52.03125
AVLP523,central,3,0.0,0,0.0,0,-54.63776,-45.28125
AVLP533,central,1,0.0,0,0.0,0,-48.903908,-45.09375
AVLP535,central,1,0.0,0,0.0,0,-56.88297,-45.09375
AVLP536,central,1,0.0,0,0.0,0,-49.864063,-45.03125
AVLP538,central,1,0.0,0,0.0,0,-62.665783,-45.03125
AVLP541b,central,1,0.0,0,0.0,0,-54.97625,-52.09375
AVLP542,central,1,0.0,0,0.0,0,-54.099533,-51.34375
AVLP544,central,1,0.0,0,0.0,0,-50.21125,-47.15625
AVLP546,central,1,0.0,0,0.0,0,-52.542812,-51.65625
AVLP547,central,2,0.0,0,0.0,0,-52.10336,-50.8125
AVLP548_d,central,2,0.0,0,0.0,0,-52.053204,-51.90625
AVLP548_e,central,2,0.0,0,0.0,0,-52.361954,-52.0
AVLP548_f,central,2,0.0,0,0.0,0,-52.160545,-51.90625
AVLP550a,central,1,0.0,0,0.0,0,-52.04703,-51.90625
AVLP550b,central,5,0.0,0,0.0,0,-52.357094,-51.34375
AVLP555,central,1,0.0,0,0.0,0,-55.090157,-52.1875
AVLP557,central,1,0.0,0,0.0,0,-58.200157,-51.9375
AVLP558,central,4,0.0,0,0.0,0,-53.94391,-49.9375
AVLP559a,central,1,0.0,0,0.0,0,-51.67406,-50.625
AVLP559b,central,2,0.0,0,0.0,0,-51.312813,-46.46875
AVLP559c,central,1,0.0,0,0.0,0,-52.09547,-49.25
AVLP562,central,1,0.0,0,0.0,0,-56.08547,-50.125
AVLP563,central,2,0.0,0,0.0,0,-55.13617,-45.125
AVLP565,central,1,0.0,0,0.0,0,-69.05172,-51.71875
AVLP566,central,2,0.0,0,0.0,0,-60.103905,-51.78125
AVLP567,central,1,0.0,0,0.0,0,-52.130936,-51.1875
AVLP569,central,2,0.0,0,0.0,0,-52.763435,-51.0
AVLP570,central,2,0.0,0,0.0,0,-52.615547,-51.03125
AVLP572,central,1,0.0,0,0.0,0,-75.11203,-52.1875
AVLP576,central,1,0.0,0,0.0,0,-54.954376,-48.59375
AVLP577,central,2,0.0,0,0.0,0,-53.57336,-47.46875
AVLP579,central,1,0.0,0,0.0,0,-52.682655,-48.53125
AVLP584,central,5,0.0,0,0.0,0,-51.75522,-48.15625
AVLP586,central,2,0.0,0,0.0,0,-52.929688,-50.59375
BM_Fr,sensory,11,0.0,0,0.0,0,-51.98088,-51.4375
BM_FrOr,sensory,10,0.0,0,0.0,0,-51.97506,-51.5
BM_InOc,sensory,5,0.0,0,0.0,0,-52.016438,-51.34375
BM_Oc,sensory,2,0.0,0,0.0,0,-51.916016,-51.65625
BM_Or,sensory,6,0.0,0,0.0,0,-51.99802,-51.53125
BM_Vib,sensory,2,0.0,0,0.0,0,-53.10781,-51.90625
BiT,central,2,0.0,0,0.0,0,-52.225,-51.3125
CB.FB1H0,central,4,0.0,0,0.0,0,-49.69113,-45.0
CB.FB1I0,central,3,0.0,0,0.0,0,-51.475002,-50.125
CB.FB2G0,central,1,0.0,0,0.0,0,-48.569218,-45.0
CB.FB2H0,central,6,0.0,0,0.0,0,-49.57643,-45.375
CB.FB2I0,central,2,0.0,0,0.0,0,-53.991405,-51.78125
CB.FB2I2,central,6,0.0,0,0.0,0,-52.202606,-50.21875
"CB.FB3,4A10",central,4,0.0,0,0.0,0,-51.229454,-45.21875
"CB.FB3,4A2",central,7,0.0,0,0.0,0,-50.595024,-45.21875
"CB.FB3,4A21",central,4,0.0,0,0.0,0,-51.92008,-47.875
"CB.FB3,4D0",central,3,0.0,0,0.0,0,-50.36255,-47.5
"CB.FB3,4D1",central,2,0.0,0,0.0,0,-67.4625,-51.46875
"CB.FB3,4D2",central,4,0.0,0,0.0,0,-51.00504,-47.75
"CB.FB3,4D3",central,2,0.0,0,0.0,0,-51.31742,-45.0
"CB.FB3,4D4",central,2,0.0,0,0.0,0,-51.69391,-50.5625
"CB.FB3,4I1",central,4,0.0,0,0.0,0,-50.111797,-45.75
"CB.FB3,4I2",central,5,0.0,0,0.0,0,-51.691658,-49.78125
"CB.FB3,4I3",central,14,0.0,0,0.0,0,-53.810825,-49.5625
"CB.FB3,4I4",central,2,0.0,0,0.0,0,-53.961327,-47.5
"CB.FB3,4I6",central,5,0.0,0,0.0,0,-52.772316,-45.03125
"CB.FB3,4I7",central,3,0.0,0,0.0,0,-49.751667,-47.34375
"CB.FB3,4I8",central,2,0.0,0,0.0,0,-54.44133,-51.46875
"CB.FB3,4I9",central,3,0.0,0,0.0,0,-51.3951,-50.0
"CB.FB3,4L1",central,6,0.0,0,0.0,0,-50.856094,-47.90625
CB.FB5B0,central,3,0.0,0,0.0,0,-51.18802,-49.4375
CB.FB5D1,central,1,0.0,0,0.0,0,-52.337658,-51.375
CB.FB5D10,central,1,0.0,0,0.0,0,-51.113594,-49.1875
CB.FB5D2,central,1,0.0,0,0.0,0,-52.764374,-51.46875
CB.FB5D4,central,9,0.0,0,0.0,0,-53.36351,-49.90625
CB.FB5D5,central,1,0.0,0,0.0,0,-49.82969,-48.8125
CB.FB5D6,central,2,0.0,0,0.0,0,-52.124844,-50.40625
CB.FB5D7,central,2,0.0,0,0.0,0,-50.95289,-49.71875
CB.FB5D8,central,3,0.0,0,0.0,0,-51.02464,-49.28125
CB.FB5D9,central,1,0.0,0,0.0,0,-51.787342,-50.75
CB.FB5F1,central,2,0.0,0,0.0,0,-50.149063,-47.75
CB.FB5I0,central,4,0.0,0,0.0,0,-52.246445,-51.5
CB.FB5I2,central,4,0.0,0,0.0,0,-61.730194,-51.09375
CB.FB5I3,central,2,0.0,0,0.0,0,-52.165154,-51.1875
CB.FB5I4,central,4,0.0,0,0.0,0,-48.736717,-45.03125
CB.FB6B0,central,1,0.0,0,0.0,0,-53.043907,-51.96875
CB.FB6B1,central,3,0.0,0,0.0,0,-51.13005,-47.90625
CB.FB6D0,central,1,0.0,0,0.0,0,-52.051407,-51.4375
CB.FB6D1,central,2,0.0,0,0.0,0,-50.430077,-46.28125
CB.FB6I1,central,2,0.0,0,0.0,0,-51.755623,-51.1875
CB.FB7B0,central,1,0.0,0,0.0,0,-51.956093,-51.03125
CB.FB7D1,central,3,0.0,0,0.0,0,-52.046665,-51.25
CB.FB8B0,central,1,0.0,0,0.0,0,-47.952656,-46.09375
CB.FB8B1,central,1,0.0,0,0.0,0,-51.234375,-50.53125
CB.FB8D0,central,2,0.0,0,0.0,0,-52.14422,-51.59375
CB.FB8D2,central,2,0.0,0,0.0,0,-52.121407,-52.0
CB.FB9D0,central,10,0.0,0,0.0,0,-51.91809,-51.625
CB.FBTI0,central,6,0.0,0,0.0,0,-52.3432,-50.78125
CB.FBTI1,central,8,0.0,0,0.0,0,-51.98662,-51.46875
CB0014,central,2,0.0,0,0.0,0,-52.074062,-49.875
CB0015,central,2,0.0,0,0.0,0,-51.818283,-51.53125
CB0019,central,1,0.0,0,0.0,0,-52.087032,-51.5625
CB0020,central,1,0.0,0,0.0,0,-52.3625,-50.8125
CB0021,central,2,0.0,0,0.0,0,-61.964375,-45.09375
CB0025,central,1,0.0,0,0.0,0,-50.199375,-49.125
CB0027,central,1,0.0,0,0.0,0,-54.092655,-51.78125
CB0029,central,1,0.0,0,0.0,0,-57.07047,-52.0
CB0030,central,1,0.0,0,0.0,0,-48.94719,-45.09375
CB0031,central,1,0.0,0,0.0,0,-51.26375,-50.625
CB0034,central,1,0.0,0,0.0,0,-50.41375,-49.4375
CB0035,central,2,0.0,0,0.0,0,-58.219376,-51.6875
CB0038,central,1,0.0,0,0.0,0,-58.44375,-51.5
CB0039,central,1,0.0,0,0.0,0,-57.11047,-49.75
CB0040,central,2,0.0,0,0.0,0,-51.856014,-46.96875
CB0041,central,1,0.0,0,0.0,0,-50.271095,-47.84375
CB0045,central,1,0.0,0,0.0,0,-54.12625,-51.21875
CB0050,central,1,0.0,0,0.0,0,-51.175156,-45.0
CB0051,central,1,0.0,0,0.0,0,-53.3125,-51.96875
CB0053,central,1,0.0,0,0.0,0,-47.85828,-45.03125
CB0065,central,1,0.0,0,0.0,0,-49.252655,-45.0625
CB0070,central,1,0.0,0,0.0,0,-51.70844,-51.375
CB0074,central,1,0.0,0,0.0,0,-51.74297,-50.25
CB0075,central,2,0.0,0,0.0,0,-52.006874,-51.8125
CB0078,central,1,0.0,0,0.0,0,-51.864845,-50.84375
CB0080,central,2,0.0,0,0.0,0,-51.86711,-51.34375
CB0086,central,1,0.0,0,0.0,0,-53.770313,-51.375
CB0089,central,1,0.0,0,0.0,0,-55.71422,-51.25
