family,super_class,left_count,right_count,bilateral_voltage_corr,turn_drive_asym_corr,mean_abs_asym_mv
CB1496,central,2,3,0.6820661132763416,0.004492098195679426,0.9179167151451111
CB2934,central,2,3,0.44255976568688504,0.004436124052985484,1.2818228006362915
CB1696,central,4,6,0.8415383842726246,0.004178828295953084,0.22055977582931519
"LAL125,LAL108",central,2,2,0.786979638414463,0.00407727440430455,23.54296875
PLP231,central,2,2,0.3267524769419385,0.004054033023409015,1.177343726158142
CB3035,central,2,2,0.24546726378367212,0.0037655571438061676,0.1802343726158142
CB2565,central,3,4,0.5892973293428284,0.0037595667742793036,0.07815101742744446
CB2552,central,2,2,0.20280827710283417,0.003757031822472223,1.7371875047683716
CB2346,central,3,5,0.5957799886811452,0.0035191689683477605,0.12803123891353607
CB2991,central,2,2,0.8858361817994923,0.0034603568204439267,6.23507833480835
AVLP310a,central,2,2,0.5196760892789081,0.0034349298120516596,2.6346874237060547
AVLP421,central,2,2,-0.7074832234545181,0.0032721096534771388,0.04749999940395355
DA3_adPN,central,2,2,0.7456417735959285,0.0030440518245832713,1.3095312118530273
CB3326,central,2,2,0.11675757929863075,0.002986615513414213,1.66796875
CB1570,central,4,5,-0.425185326026573,0.002744071482469954,5.787632942199707
VA1v_adPN,central,4,5,0.24228639112851905,0.0027140236703937287,1.1594375371932983
CB2750,central,2,3,0.3618691573707537,0.0026996056877373734,1.7612500190734863
VP3+_l2PN,central,3,3,0.2133585613747778,0.0025080475179721463,1.4013540744781494
CB1749,central,2,2,0.511596522780911,0.002320662696974906,0.2569531202316284
DNES1,endocrine,7,7,-0.03956904176053777,0.0022657353636962186,0.11305811256170273
CL272_b,central,3,3,0.3359669040052279,0.002184983828802083,1.1013020277023315
CB2677,central,2,2,0.22177260067997104,0.002164791383070514,1.8188281059265137
CB1041,central,2,2,0.39849248558475925,0.0020677619266575103,1.452578067779541
CB2745,central,2,2,0.8188289433523928,0.0020141581563103365,0.29554688930511475
LHAD1b3,central,3,3,0.30173796477510884,0.001898656198620219,1.2930209636688232
AN_GNG_60,ascending,2,2,-0.44719950061113667,0.0017208358571000934,0.017812499776482582
CB0977,central,3,4,0.020059717017081227,0.0017107120489130417,0.9467837810516357
SLP438,central,2,2,0.11964714463598486,0.0014648868215630447,1.819765567779541
PS059,central,2,2,0.502428727914034,0.0013975205836077313,1.9173437356948853
CB2678,central,4,3,0.2732349424559978,0.001203935187626785,1.2346092462539673
"LHPV4a2, LHPV4a3",central,2,2,0.19191930730158185,0.00119653824925235,1.6475000381469727
CB3048,central,3,3,0.5571674378131749,0.0010954548606337679,1.0011979341506958
AVLP566,central,2,2,0.6590093376398786,0.0010490756501248739,2.470468759536743
CB3337,central,3,2,0.31242251837806234,0.0009878648230581069,2.053020715713501
CB2714,central,2,2,0.1611666440059052,0.0008984552061539052,1.941249966621399
WED162,central,3,4,0.14272791963680764,0.000826046443518883,0.4277733266353607
LHPV4b3,central,3,2,0.227143043326978,0.0008127984922173901,1.7232812643051147
CB1431,central,2,2,-0.5117981961949907,0.0007721009513731891,0.8852343559265137
SLP019,central,3,3,0.9238892891279221,0.0007050461519450684,0.4735938012599945
LHAV1d1,central,3,2,0.33407492024925833,0.0005466089414971431,1.5609636306762695
CB0963,central,2,3,0.25732946992655487,0.0003098476993961191,0.23489582538604736
LHAV1d2,central,4,6,0.5176196822425945,1.0706943784754614e-05,0.6516926288604736
CB2208,central,5,5,-0.8498485692781944,-6.118818932697262e-05,1.3324373960494995
CB2715,central,3,2,0.9763060558246512,-0.0004910245801161588,2.3165361881256104
CB3374,central,2,2,-0.12040841012638923,-0.0005130187113511951,2.8832812309265137
CB2534,central,4,3,0.25274441909730083,-0.0006031397230954557,1.3609116077423096
CB2097,central,2,2,0.2033571333064348,-0.0008522194597401076,2.056640625
CRE005,central,2,2,-0.7927664577000684,-0.000933610328465948,7.268046855926514
CB1365,central,2,2,0.09286283280942371,-0.001034656912692429,1.7511718273162842
CB1168,central,4,5,0.2601882839623557,-0.0010904347962847115,1.8371795415878296
LHAV4b2,central,5,5,0.6415183019874493,-0.001272259851466885,0.7456562519073486
M_lvPNm37,central,3,4,-0.35474611357743197,-0.0014606719070959214,1.1581900119781494
CB1583,central,5,4,0.670457908510139,-0.0014940400564506784,0.4008358120918274
v2LN49,central,2,2,0.0763810287443739,-0.0014946005100845855,1.7959375381469727
LHAV7a7,central,3,2,-0.5719583992673718,-0.0015806581574505805,12.774947166442871
CB1011,central,5,5,0.7628669882403447,-0.0019285440190802455,0.0711563304066658
CB2524,central,2,3,0.514359057626435,-0.001958996215516543,1.2589843273162842
IB115,central,2,2,0.9021757192150736,-0.0019970850461272682,1.744687557220459
CB1440,central,3,3,0.8333253468194823,-0.0021709785160674705,1.9235939979553223
CB1357,central,6,6,0.7373783517342763,-0.002206495205029152,1.48549485206604
CB.FB6C4,central,3,4,0.8382382728054861,-0.002233942259616023,0.12466134876012802
CB0934,central,2,2,0.2879447398724516,-0.002443971002500823,1.846093773841858
M_vPNml65,central,2,2,0.17210159065965414,-0.0025309145692915366,1.917812466621399
SMP535,central,2,2,0.05900566070143968,-0.0028565614592487294,2.9702343940734863
CB1860,central,3,3,0.18561611618348828,-0.0029653731111471114,1.368593692779541
CB3312,central,2,3,0.4790086599040891,-0.003012580779388876,0.10515615344047546
CB0950,central,2,2,0.5830947562783502,-0.0031084840828553436,1.4796093702316284
D_adPN,central,3,3,0.19684390599359441,-0.003177494658280206,1.160416841506958
CB1276,central,2,3,0.22470882565710423,-0.0035155633651954574,1.2775781154632568
CB1454,central,5,4,0.41037564735921384,-0.003909145700396647,1.0870938301086426
CB2053,central,3,3,0.3722464779079442,-0.003974797986298405,1.4094271659851074
PLP103a,central,2,2,0.17755350234178885,-0.003980661615078281,1.7959375381469727
CB1205,central,4,3,-0.08902329317777646,-0.003981012482934946,0.4095442295074463
CB3522,central,2,2,0.7248979065683756,-0.004140010777570776,0.7325000166893005
CB1156,central,2,2,0.9503769579184297,-0.00415779085947686,3.0224218368530273
CB1258,central,3,3,0.3588801125050013,-0.004366386959765808,1.510156273841858
MeTu1,visual_projection,120,124,0.1288718799793144,-0.004450954734764994,0.25961828231811523
AVLP548_b,central,3,3,-0.7440507860613793,-0.004861882762372869,0.04380231723189354
AN_GNG_186,ascending,2,2,0.8210245200675917,-0.004964173203353071,0.20273438096046448
LAL185,central,2,2,0.35862576176199557,-0.00501259587936188,2.954296827316284
AN_LH_AVLP_1,ascending,2,2,0.9573312797800286,-0.005045641639368223,1.1930469274520874
CB2438,central,2,2,0.5770075797033011,-0.005048110921017068,0.022890625521540642
MeMe_e02,visual_projection,8,8,-0.0013349661105637328,-0.005052884867277461,1.330898404121399
AN_multi_117,ascending,2,2,-0.4043237859197993,-0.005088994258081686,0.3367968797683716
CB0785,central,3,3,0.10825006041164506,-0.005328345958724927,6.438906192779541
CB2740,central,2,2,0.24776549264716466,-0.005899219618560816,1.6313281059265137
CB2196,central,2,3,0.09254199844482476,-0.005904607408074925,1.9485938549041748
lLN2X05,central,2,2,0.18553073027714617,-0.005943829417506379,1.1026562452316284
CB1095,central,3,3,0.8139919685664655,-0.006164524134635711,0.16953125596046448
CB2107,central,2,2,0.09328080990140564,-0.006204979090317034,1.8816406726837158
CB1098,central,4,3,0.01816324028596641,-0.006377844135817411,1.9657680988311768
SLP106,central,2,2,-0.06116473406724674,-0.006618240088876515,0.24796874821186066
CB1794,central,4,3,0.6064384128259378,-0.006686453932724299,0.7393488883972168
"SLP114,SLP115",central,5,5,0.7440625643748214,-0.006888383034714352,0.06306247413158417
CB2638,central,3,3,0.08624596237056661,-0.007212862070250693,0.31593745946884155
CB1753,central,2,3,-0.3769255252752812,-0.007279145144690336,1.4310415983200073
PAM11,central,8,8,0.5317773799673582,-0.007378820867102901,0.7232812643051147
CB1269,central,2,2,0.2629788967484757,-0.007649927515984285,1.2321094274520874
aMe26,visual_projection,3,3,0.8766009873726908,-0.007684091870186366,1.6561459302902222
CB3072,central,2,2,0.2937123255755878,-0.0076884135361572365,0.9895312786102295
SMP307,central,4,5,0.8760785654354794,-0.007991359098651334,0.18924222886562347
"ATL038,ATL039",central,2,2,0.7830652553260969,-0.008133527647696294,0.4305468797683716
MBON10,central,4,5,0.43087917018943556,-0.008158683820585768,1.0970937013626099
CB1114,central,5,5,0.7651131197850035,-0.008311431978666553,0.5697811841964722
CB1858,central,3,3,0.7558378735812938,-0.00833998266938697,0.2293749749660492
SLP274,central,2,2,0.9513170410242537,-0.008383472363510797,1.2510156631469727
SA_MDA_4,ascending,3,3,0.8789195468827978,-0.008554955986041782,0.03343765437602997
LHAV2b1,central,2,2,0.15078939018670487,-0.008621834536835899,1.7913280725479126
ER4d,central,12,14,0.7178454493153091,-0.008627087808404056,0.01899370178580284
CB2372,central,2,2,0.2275806529519211,-0.008731751592166806,1.6538281440734863
CB1929,central,2,2,0.26997599986400866,-0.008733504383799754,1.599062442779541
lLN2P_b,central,6,6,-0.02244082432808486,-0.008752009415784337,0.9812241196632385
CB2914,central,2,3,0.28032334867650804,-0.00875723594148477,1.570338487625122
CB1503,central,2,2,0.3047987156101472,-0.008816384948914785,1.7454687356948853
AVLP465b,central,3,3,0.3238401129597727,-0.008870342066053177,3.437864303588867
CB2296,central,2,2,0.11518031751652437,-0.009087794659603875,2.6850781440734863
CB.FB8D0,central,2,3,0.33644424643738563,-0.009139820785754527,0.12145832180976868
SIP066,central,2,2,0.8916199730962298,-0.009267494670017045,0.9104687571525574
CB2541,central,2,3,0.7360262431852119,-0.009280071052911862,1.679140567779541
CB3007,central,3,2,0.47428013169056515,-0.009562436967884648,1.7198959589004517
SMP173,central,5,5,0.8444882981446103,-0.009640215606991668,0.5778437256813049
"vDeltaF,vDeltaG,vDeltaH,vDeltaI",central,35,39,0.9976100440541691,-0.009682091819431856,0.08572187274694443
SLP008,central,3,3,0.9794457759843963,-0.009755816022164044,0.6419790387153625
CB.FB5D4,central,10,10,0.9550113549726832,-0.009810486255279433,0.47315627336502075
SMP534,central,2,2,0.22316458587893087,-0.009866270907810296,0.1842968761920929
CB2344,central,3,3,0.274588533920924,-0.009875862269200035,1.4414582252502441
CB1129,central,3,2,0.3537099325027538,-0.010004003353873234,1.2218488454818726
LHAD1c2b,central,2,2,0.11478456569401861,-0.010071208794232619,1.8378125429153442
CB2945,central,2,2,0.024201613260715082,-0.0102522467573073,2.119453191757202
CB1436,central,2,4,-0.2061752888824908,-0.010524761730993839,0.4676562547683716
CB1939,central,3,3,0.4437088156773672,-0.010563466410585611,1.2493749856948853
CB2710,central,4,3,0.7676975969231441,-0.010700268624512899,0.4662368893623352
CB.FB5E1,central,2,2,0.8566062629452563,-0.011190007608545011,1.1828906536102295
CB3417,central,3,4,0.10267451597258569,-0.011196720661298195,1.2520962953567505
PAM03,central,4,6,-0.6550638917144608,-0.011198341795348574,2.03739595413208
CB2349,central,3,3,0.8483385409023572,-0.0112868986580759,0.02447923645377159
SLP024b,central,3,3,0.6023849380777823,-0.011408122090583301,0.12062504142522812
LHAV2g2,central,4,5,0.6494414880882783,-0.011485589558092943,1.2749688625335693
CB1574,central,3,3,-0.5650679285579316,-0.011532057376540622,1.9780209064483643
LHPV5b2,central,8,7,0.32606054716987193,-0.01168185400321265,1.7992355823516846
LHAV3g2,central,2,2,0.3734303896817642,-0.01173518775366418,2.036562442779541
CB1305,central,4,4,0.274026116176147,-0.011915794634172467,1.350742220878601
CB1246,central,3,3,0.5459223631649414,-0.01213674981271443,1.4800001382827759
CRE027,central,2,2,0.7430800993096004,-0.012182324368819459,1.3073437213897705
CB1304,central,2,2,0.7697658130502215,-0.012238920119943236,0.17414063215255737
CB.FB7E0,central,2,2,0.6639333803209079,-0.01242614596910432,0.27406251430511475
CB1359,central,7,7,-0.16070940232158393,-0.012566905305182133,0.7645310759544373
SLP241,central,5,5,0.9554288806681537,-0.012642668573405019,1.3461874723434448
CB.FB5D7,central,2,3,0.8463820529548566,-0.012933294308436535,0.21138015389442444
AN_GNG_181,ascending,2,2,0.992681091238938,-0.013127801998077239,0.0045312498696148396
CB3413,central,3,2,0.09563349754074965,-0.013202719744743461,0.049140624701976776
DA1_lPN,central,8,7,0.25721850845380634,-0.01331260070574833,1.0257505178451538
CB1226,central,2,2,0.7097980898699667,-0.0134325714732953,1.5360156297683716
LT70,visual_centrifugal,4,4,0.2947363990119107,-0.013441256327048198,0.31691405177116394
WED144,central,2,2,0.6305901945060054,-0.013777379052105337,1.483828067779541
CB2708,central,4,3,0.7787176254186605,-0.013958004468761701,0.21971359848976135
CB1953,central,2,2,0.46579242239888846,-0.014184117958851451,0.21335937082767487
CB3112,central,2,2,0.6046365100056198,-0.014375869462748075,1.333828091621399
CB3283,central,2,2,-0.15761752580181124,-0.014467523204873146,1.921484351158142
CB3055,central,2,3,0.9729539477333714,-0.014534499390615917,0.07856769859790802
CB3239,central,2,2,0.8529794203673869,-0.014702383352181868,0.8076562285423279
"VP5+_l2PN,VP5+VP2_l2PN",central,3,4,0.16093610895846502,-0.01478522193009307,1.3993490934371948
CB3026,central,3,2,0.6346520938546837,-0.014852246732667905,0.8601823449134827
CB2421,central,2,2,0.7013119166469178,-0.015107541522545127,0.8779687285423279
CB3073,central,2,2,0.7890274411982462,-0.015125061827405714,1.1733593940734863
CB2748,central,2,2,0.9655395900997744,-0.01544576704058275,0.5921875238418579
CB2605,central,2,3,-0.0015078896706023348,-0.015506223848860752,1.3317968845367432
l2LN19,central,2,2,0.11019067307358807,-0.015550784501231912,1.8365625143051147
IB038,central,2,2,0.5766965852679617,-0.015849016275517436,1.296875
CB3590,central,2,2,0.5037966523390526,-0.015910119832161833,2.775703191757202
CB2961,central,2,2,0.8861606756552706,-0.015920215524322396,0.1303125023841858
CB3160,central,3,2,-0.5122562309195932,-0.015999387827776285,8.711016654968262
AN_GNG_173,ascending,2,2,-0.9981130679800354,-0.016291108229001948,0.0074218749068677425
CB2893,central,2,2,0.8128010512639164,-0.016374591390149944,0.6078906059265137
CB2480,central,3,3,0.22928753631921273,-0.01649535588341379,1.5476040840148926
LHPV2c2b,central,3,3,0.2861624024457057,-0.016515530961214525,1.3975001573562622
hDeltaI,central,11,9,0.8885525278945027,-0.016533484735752592,0.690879225730896
AVLP287,central,2,2,0.440913046936751,-0.016563742149113037,2.1441407203674316
CB3064,central,2,2,0.8242239202426901,-0.016647011026292825,0.8250781297683716
CB1490,central,2,3,0.34121606752293915,-0.016667237034265703,1.6861718893051147
"SMP166,SMP167",central,9,8,0.8689694632425867,-0.016861476502811258,0.05852004885673523
AMMC-A1,central,2,3,0.019263444303278147,-0.01702128620813211,1.8407812118530273
SLP240_a,central,3,3,-0.1516046951466144,-0.017122319840273667,0.5301560759544373
PLP067b,central,2,2,0.18855790409158438,-0.017386394985177182,1.8142187595367432
VL2a_vPN,central,3,2,0.061250622452908375,-0.01739397019305862,1.5638803243637085
SLP464,central,2,2,0.8458332173767232,-0.01739710418340961,0.23085936903953552
v2LN34E,central,3,3,0.3655373719950694,-0.017457736748221386,1.3280205726623535
CB2830,central,5,5,0.9334407480472847,-0.017477661652536877,0.9276248216629028
CB1559,central,2,2,0.06786458117639259,-0.017562880393606532,0.8018749952316284
CB1739,central,2,3,-0.6669220871272443,-0.017601082366664633,4.834244728088379
LHPD3a2,central,3,2,0.6351470702852184,-0.017658094009091237,1.1389843225479126
SMP066,central,2,2,0.8662363953089867,-0.017662287424643243,1.3846875429153442
CB1756,central,3,2,0.933791188121435,-0.017694495350391196,0.3917447328567505
CB2476,central,3,5,0.9825946954182033,-0.017739320016199347,0.1462082415819168
LHPV6a1,central,5,4,0.14461567830387498,-0.01777236142048563,2.6446328163146973
SLP024d,central,2,3,0.3661200484004895,-0.0180149175695933,0.47546881437301636
VC4_adPN,central,3,2,0.2019480679332184,-0.018024608025902455,1.52177095413208
SMP381,central,7,7,0.9528507543939831,-0.018070432928472473,0.464017778635025
CB1613,central,2,2,-0.17101997360023607,-0.01807701235913164,0.025703124701976776
LHCENT10,central,2,2,0.8591964302178796,-0.018148989345659693,4.662578105926514
SA_DMT_DMetaN_4,ascending,2,3,-0.9968899240654124,-0.01819279418233782,0.006041679531335831
LHAV4a4,central,9,8,0.0738252890430554,-0.018217872783619058,1.1401886940002441
CB1201,central,4,3,0.7125261412670963,-0.018241277882630115,1.0492056608200073
SMP537,central,2,2,0.5876558081183392,-0.018362913854253277,0.7667187452316284
CB1901,central,4,2,-0.46038160405366846,-0.01844803505048573,1.2775781154632568
AN_GNG_204,ascending,3,4,-0.9768703569763141,-0.01850636485058912,0.00516929617151618
CB1666,central,2,3,-0.08688622322409019,-0.018543204831240133,0.47020843625068665
SLP204,central,2,2,-0.5577090564854618,-0.018697605702589565,0.6278906464576721
DL1_adPN,central,2,2,0.1468467659530669,-0.01901286399434151,1.498203158378601
CB1102,central,2,2,0.0877594361900522,-0.019175567272160972,1.634765625
CB3013,central,2,3,0.21998689137929053,-0.019228709368720127,1.6570312976837158
DA2_lPN,central,5,6,0.30417127040050446,-0.0194681850172958,1.1650729179382324
MBON12,central,2,2,0.1588313641061937,-0.019509506816726578,1.4626562595367432
CB1124,central,2,2,0.4845019372794036,-0.01977653355996674,1.4892187118530273
DC2_adPN,central,2,2,0.1229784429498204,-0.01989631045729249,1.4827343225479126
CB1617,central,8,8,0.801208513707074,-0.019990949391337633,0.03726562485098839
CB3396,central,2,2,0.3456598583874536,-0.020008465976921616,1.1181249618530273
PAM07,central,8,10,0.7180330641160916,-0.020254774560515706,0.7708868384361267
ExR1,central,2,2,0.838593985719695,-0.020302572311686053,0.9103124737739563
CB3423,central,2,2,0.9917151458242174,-0.020417002410503475,0.45054686069488525
AVLP569,central,2,2,0.05372503594587218,-0.020423737907027378,0.6713281273841858
SLP396,central,2,2,0.6445026778156783,-0.020490095410691404,1.2102344036102295
CL030,central,2,2,0.27504910627469903,-0.020603523491258723,2.0810937881469727
CB1100,central,4,3,-0.08639302962793535,-0.020703544575021705,0.7337760329246521
"CL166,CL168",central,4,3,0.8833144457338744,-0.020869398144108556,0.23312506079673767
PS078,central,3,3,0.5250459180915107,-0.020888634076110312,1.4445834159851074
v2LN39a,central,2,2,0.17704077486513473,-0.020912135828550914,1.5733593702316284
CB2995,central,4,3,0.8839658585525391,-0.021002225823029446,0.5685678720474243
LHAD3g1,central,3,3,0.3869645584547732,-0.021106591734672046,1.502760648727417
CB0957,central,3,3,0.8015257820745844,-0.021205847630430964,1.8478646278381348
CB3248,central,4,2,0.2550791619407306,-0.021409650296318892,1.6775000095367432
SIP027,central,4,4,0.2558310764648692,-0.0214698045435398,5.111015796661377
SMP079,central,2,2,0.564586572901121,-0.021472254400182647,2.346562385559082
CB0726,endocrine,2,2,-0.016095811311188337,-0.021581838194551558,0.08507812768220901
WED164a,central,3,2,0.4521829866867264,-0.021752207573373872,0.23028631508350372
M_lvPNm46,central,3,3,-0.8811785750452099,-0.02187226895199404,2.448385715484619
AN_GNG_WED_2,ascending,2,2,-0.1810319324762163,-0.02202417133300782,0.22539062798023224
CB.FB2I2,central,3,3,-0.47848174350882844,-0.02238028244677193,1.196458339691162
CB3029,central,5,4,0.5888274165916177,-0.022441294508466134,0.13817168772220612
LHPV1c1,central,2,2,0.264926275237196,-0.02271812437891123,1.816953182220459
CB1022,central,2,2,0.9664913156815539,-0.02293138143973302,0.003046874888241291
CB1589,central,4,2,0.3301708282673694,-0.023108221703050148,2.790663957595825
SMP568,central,10,10,-0.21200751131272155,-0.02314798517000532,2.987062454223633
lLN2X11,central,2,2,0.1985664664323543,-0.02320552055207147,1.5371874570846558
CB2419,central,2,2,-0.5945777883892813,-0.02322900634776557,14.348671913146973
CB0972,central,2,3,0.6100140437960324,-0.023590627060083295,1.233828067779541
PLP103b,central,3,3,0.25452013151999375,-0.023611573735646273,1.6594793796539307
lLN2X04,central,2,2,0.19440202275393734,-0.02365609351899659,1.5359375476837158
CB2030,central,2,2,0.617078871115177,-0.02368193148297294,1.3928905725479126
LHPV6f1,central,5,4,0.8917299916879484,-0.023684082043558017,1.3421484231948853
LAL030b,central,2,2,-0.008892872047541368,-0.0237566584748719,2.2203125953674316
SLP026,central,2,3,-0.6565082314468356,-0.02380080269425438,1.9483853578567505
WED145,central,4,5,-0.5335925398161894,-0.023976888866473346,2.1682186126708984
CRE095b,central,2,2,0.8343171777472851,-0.024571858900748596,0.6493750214576721
CB1814,central,3,2,0.9085893240078226,-0.024627649156907964,0.020755043253302574
v2LN5,central,2,2,0.3197193223214707,-0.024674481495160962,1.401796817779541
CB2468,central,3,2,0.975469201151433,-0.02486496135020309,0.1336197853088379
SMP089,central,2,2,0.440194895836453,-0.024871638695325788,1.6764062643051147
"CB.FB3,4D0",central,5,3,0.8667500652021031,-0.02512655596935993,2.4893436431884766
CB2216,central,3,4,0.5955999189120584,-0.02516979468131955,1.616080641746521
CB2020,central,3,3,0.5417227860091002,-0.025231906555841767,1.3547395467758179
CB2733,central,2,2,0.1518255227291952,-0.025253699149844003,1.5924999713897705
CB2116,central,3,2,0.8001089080516929,-0.025273940950241745,7.708775520324707
"SAD015,SAD018",central,2,3,-0.05564423713389986,-0.025282278211156275,1.707161545753479
CB2713,central,2,2,-0.28701434245889884,-0.025323559769058177,4.916953086853027
CB1261,central,3,3,0.9921164284890963,-0.025460400720362368,0.02739570662379265
CB2035,central,3,2,0.37257524070614667,-0.02550605591317597,1.4563021659851074
KCab-p,central,67,61,0.9876572931982245,-0.026172629585526214,2.0002212524414062
LHPV5d1,central,5,5,0.48920781752542125,-0.026176808108929955,1.6225625276565552
CB3304,central,2,2,0.21851923277910082,-0.026219671253347475,1.773593783378601
"SIP014,SIP016",central,5,6,-0.03670119195573093,-0.02624711434706736,4.442718982696533
SA_VTV_10,ascending,5,4,0.4752815759593261,-0.026631583476312518,0.0084922406822443
CB3231,central,3,3,0.2751935696483793,-0.026652722721017468,1.1327083110809326
CB2776,central,2,2,0.5563957171615321,-0.026689852945786848,1.2551562786102295
CB1163,central,3,3,0.97597659620628,-0.026722772956220706,0.694531261920929
CB2436,central,2,2,0.04352787620210152,-0.026797060550426643,2.4128124713897705
CB2734,central,2,2,0.9773671960311455,-0.02711808872961949,0.6167968511581421
CL006,central,2,3,0.7965241739693016,-0.0271445722244898,0.772864580154419
CB3765,central,3,4,0.6288840093969346,-0.027161213432728405,0.30462244153022766
CB2987,central,3,3,0.5457783906336895,-0.027691359648705685,0.7985417246818542
VP1l+_lvPN,central,4,4,0.4641349979596228,-0.027762100914854863,1.587460994720459
SLP044_d,central,2,3,0.13916986329758121,-0.027804250690806505,0.4923958480358124
CB2876,central,2,2,0.8820307435536408,-0.027884194026038013,0.6212499737739563
"LHPV4a1,LHPV4a2",central,6,7,0.39688845411594964,-0.028053063286680526,1.4132403135299683
CB1670,central,2,3,-0.3212901540166635,-0.02813307497945502,1.1629167795181274
CB.FB2E8,central,2,2,0.9351982823858442,-0.028176188817758945,0.24226562678813934
VM4_lvPN,central,2,3,0.09687661573025935,-0.028176636734043005,1.4256770610809326
MBON09,central,2,2,-0.0002478929424516399,-0.028217710946010065,1.6026562452316284
CB1075,central,2,2,0.21361536763759983,-0.02822098243388766,1.3479686975479126
CB1101,central,4,5,0.7736362211429856,-0.028264222756600243,0.600578248500824
AVLP558,central,4,3,0.26080305525596137,-0.028328536153642583,1.228541612625122
aSP-f3,central,4,4,0.718131794337062,-0.028360690670447067,2.3167967796325684
CB1513,central,4,3,0.5971855684294716,-0.028477110768847697,1.0666927099227905
SMP025a,central,4,4,0.8349180329252908,-0.028744482114849593,0.5326562523841858
CB1183,central,2,3,0.3028054583713043,-0.028878628275711863,1.529166579246521
CB3728,central,2,4,0.16421911251153296,-0.028978878297937848,1.4905859231948853
AVLP409,central,2,2,0.1501412079792674,-0.02910423283677975,3.0227344036102295
CB3508,central,4,3,0.4601168400418967,-0.029362469597493685,0.1447005718946457
LHAD1f4b,central,3,3,-0.17751067460219866,-0.029362633772172245,0.8411457538604736
CB1096,central,2,3,0.6915757090375857,-0.029521254430794945,0.017317714169621468
CB1856,central,2,2,0.18242402775649974,-0.029583109555846986,1.1316406726837158
CB1296,central,6,6,0.4550577527925111,-0.029662381278900717,1.0302605628967285
LHPD4a1,central,4,4,0.2703964907581365,-0.029673952938600097,1.2263281345367432
CB3328,central,2,2,0.3297147360769116,-0.029704696215139617,3.5589842796325684
CB3119,central,2,3,-0.7458784266508356,-0.029792849412831602,1.3758853673934937
AVLP548_f,central,2,2,0.16289269477613513,-0.029824303907112663,0.208984375
AN_GNG_140,ascending,2,2,-0.36694915647227627,-0.030060274012300083,0.3624218702316284
cLLPM01,visual_centrifugal,3,3,-0.14371417442066714,-0.03008671531835051,0.6421875953674316
CB1767,central,2,5,0.33231751626861405,-0.030100254876768266,0.47073444724082947
LHAV4b1,central,3,2,0.6963902985793801,-0.030373344603904298,1.4526562690734863
CB2003,central,2,2,0.8458246689915351,-0.030394586941253354,0.518750011920929
"LAL171,LAL172",central,2,2,0.858036821337188,-0.03046120298868393,13.648906707763672
CL014,central,3,5,0.661680023911777,-0.03070307695512441,1.1618541479110718
CB1776,central,3,3,-0.3872896716917168,-0.03079307231579448,3.982344150543213
IB066,central,2,2,0.02378465992848993,-0.030805876271342767,0.643750011920929
AN_GNG_IPS_14,ascending,4,3,0.7211234778730807,-0.03130832822288306,0.08286458998918533
CB.FB5D3,central,3,4,0.550843769510736,-0.03135659552653469,1.6033073663711548
cL03,visual_centrifugal,6,4,0.17358101435764278,-0.031447967304911215,0.26115894317626953
CB2422,central,2,2,0.12204847007263127,-0.031593947953054154,0.2329687476158142
LHAV5a1,central,3,3,0.6053731807270044,-0.03224460925417425,1.5120311975479126
LHAD1a1,central,3,3,0.2764569572700926,-0.032311612714860535,1.2235937118530273
CB2092,central,2,2,0.5326427337556665,-0.03233329810440746,1.3010156154632568
CB1058,central,4,4,0.22186020467185844,-0.03236705578690604,1.5419921875
CB3194,central,2,2,0.8251686474294851,-0.03241143683563648,0.5825781226158142
LPT31,visual_projection,4,4,-0.2106090139393497,-0.03249474842049136,24.3115234375
CB1333,central,4,3,-0.4707717395403512,-0.03254370181603415,1.2062500715255737
CB1884,central,4,2,0.46625419982217786,-0.032591116313196736,0.5028906464576721
LHAV7a1a,central,2,2,0.5033980483703459,-0.03261576064942013,1.6007031202316284
SLP295a,central,2,2,0.8182306483299338,-0.032693984170617765,1.5657031536102295
LHPV5b6,central,4,5,0.5950477335904388,-0.03333361527251049,0.4038984775543213
AN_GNG_196,ascending,2,4,0.9873438874822074,-0.03340945572773921,0.0013671874767169356
SLP065,central,3,2,-0.2438756617361495,-0.03358935820094222,1.6026562452316284
SLP345,central,2,3,0.8580324260257263,-0.033653477002847196,1.1144009828567505
CB.FB6C2,central,2,2,0.8645114686494639,-0.033668504859113955,0.40578123927116394
CB1191,central,2,2,0.7560432480032826,-0.03373492814507766,0.19984374940395355
CB2226,central,2,3,0.39953539276778105,-0.033817762545003176,1.8948436975479126
LHAV3g1,central,2,2,0.17752634897758227,-0.0338936645457172,1.6849218606948853
CB.FB7D1,central,3,3,0.3385725679574262,-0.0339573218716024,0.10473959147930145
CB1475,central,2,2,0.06865832665244986,-0.03396387372023475,0.1692187488079071
CB1506,central,3,2,0.41191042619108836,-0.03401730903036748,0.10372375696897507
CB2357,central,5,5,0.48942287481905206,-0.034075818421990596,1.033500075340271
CB3081,central,2,2,-0.48188376933233773,-0.03419596694030467,1.121640682220459
LAL030d,central,2,2,0.21467162711722892,-0.03426730937581096,1.7999999523162842
CB1443,central,3,3,0.1230703412053225,-0.0344189508816897,0.09921878576278687
CB2533,central,2,3,0.6067139858898353,-0.03473903328096507,0.18364578485488892
CB1721,central,2,2,0.5297294983407849,-0.034852998791449416,1.3538280725479126
